Ind,Botanic_Garden,First_Pop,First_Per,Wild_Source,Second_Pop,Second_Per,Third_Pop,Third_Per,Fourth_Pop,Fourth_Per,Fifth_Pop,Fifth_Per
TMA-ZAIN-G-235,/MBC,SF,96.012,ENP,W,3.949,CR,0.038,ZFSW1,0.001,ENP,0
TMA-ZAIN-G-236,/MBC,W,87.187,ENP,SF,10.841,ZFB,0.82,ZFSW1,0.625,CR,0.525
TMA-ZAIN-G-237,/MBC,W,60.319,ENP,ZFBP,22.338,LB,11.834,SF,2.949,CR,1.546
TMA-ZAIN-G-238,/MBC,SF,61.444,ENP,LB,23.032,CF,7.931,W,4.938,ZFBP,2.151
TMA-ZAIN-G-239,/MBC,SF,99.978,ENP,W,0.018,CR,0.003,ENP,0.001,LB,0
TMA-ZAIN-G-240,/MBC,SF,99.981,PB,W,0.018,LB,0.001,ZFB,0,CR,0
TMA-ZAIN-G-241,/MBC,SF,99.994,PB,CR,0.005,W,0,LB,0,ENP,0
TMA-ZAIN-G-242,/MBC,SF,99.954,PB,CR,0.039,W,0.007,LB,0.001,ENP,0
TMA-ZAIN-G-243,/MBC,SF,99.999,PB,W,0.001,CR,0,ENP,0,ZFK,0
TMA-ZAIN-G-244,/MBC,SF,99.964,PB,W,0.024,CR,0.009,LB,0.002,ENP,0.001
TMA-ZAIN-G-245,/MBC,SF,100,PB,W,0,CR,0,ZFB,0,ENP,0
TMA-ZAIN-G-246,/MBC,SF,100,PB,W,0,CR,0,ZFK,0,LB,0
TMA-ZAIN-G-248,/MBC,SF,99.995,PB,W,0.003,ZFK,0.001,LB,0,CR,0
TMA-ZAIN-G-249,/MBC,SF,99.998,PB,ZFK,0.001,W,0.001,LB,0,ENP,0
TMA-ZAIN-G-250,/MBC,SF,99.99,PB,W,0.006,CR,0.004,ZFB,0,ENP,0
TMA-ZAIN-G-251,/MBC,SF,99.965,PB,W,0.03,ZFK,0.005,CR,0,LB,0
TMA-ZAIN-G-252,/MBC,SF,99.878,PB,W,0.122,LB,0,ZFK,0,CR,0
TMA-ZAIN-G-253,/MBC,SF,100,CC,W,0,ZFSW1,0,CR,0,ZFCC,0
TMA-ZAIN-G-254,/MBC,SF,100,CC,W,0,CR,0,ENP,0,ZFCC,0
TMA-ZAIN-G-255,/MBC,SF,100,CC,W,0,ZFLTI,0,ZFO,0,CR,0
TMA-ZAIN-G-256,/MBC,SF,100,CC,W,0,CR,0,ENP,0,ZFB,0
TMA-ZAIN-G-257,/MBC,SF,99.995,CC,W,0.005,ENP,0,ZFO,0,CR,0
TMA-ZAIN-G-258,/MBC,SF,100,CC,W,0,ENP,0,ZFO,0,CR,0
TMA-ZAIN-G-259,/MBC,SF,100,CC,W,0,CR,0,ZFSW1,0,ENP,0
TMA-ZAIN-G-260,/MBC,SF,100,CC,W,0,CR,0,ENP,0,ZFSW1,0
TMA-ZAIN-G-261,/MBC,SF,99.996,CC,W,0.002,ZFSW1,0.002,CR,0,ENP,0
TMA-ZAIN-G-262,/MBC,SF,99.991,CC,W,0.009,CR,0,WB,0,ZFSW1,0
TMA-ZAIN-G-263,/MBC,SF,99.974,CC,ZFSW1,0.014,W,0.013,CR,0,ZFCC,0
TMA-ZAIN-G-264,/MBC,SF,100,CC,W,0,CR,0,ZFSW1,0,ENP,0
TMA-ZAIN-G-265,/MBC,SF,100,CC,W,0,ZFSW1,0,CR,0,ENP,0
TMA-ZAIN-G-266,/MBC,SF,99.996,CC,W,0.004,CR,0,ZFSW1,0,ENP,0
TMA-ZAIN-G-267,/MBC,SF,72.116,NWS_South,LB,27.056,CR,0.333,ZFBP,0.28,CF,0.169
TMA-ZAIN-G-268,/MBC,SF,100,NWS_South,W,0,ENP,0,CF,0,ZFCC,0
TMA-ZAIN-G-269,/MBC,SF,99.944,NWS_South,CR,0.039,ZFSW1,0.006,W,0.003,CF,0.003
TMA-ZAIN-G-270,/MBC,SF,99.644,TS,W,0.356,ZFSW1,0,CR,0,ENP,0
TMA-ZAIN-G-271,/MBC,SF,97.228,TS,W,2.726,ZFSW1,0.046,ZFI,0,CR,0
TMA-ZAIN-G-272,/MBC,SF,55.687,TS,W,43.843,ZFSW1,0.468,CR,0.001,ZFI,0
TMA-ZAIN-G-273,/MBC,SF,99.89,TS,W,0.096,ENP,0.012,CR,0.001,ZFB,0.001
TMA-ZAIN-G-274,/MBC,SF,99.987,TS,W,0.012,ZFB,0,ZFI,0,ZFSW1,0
TMA-ZAIN-G-275,/MBC,SF,99.999,TS,W,0.001,ZFI,0,ZFB,0,ZFSW1,0
TMA-ZAIN-G-276,/MBC,SF,99.559,TS,CR,0.386,ZFSW1,0.054,W,0.002,WB,0
TMA-ZAIN-G-277,/MBC,SF,99.989,TS,W,0.011,CR,0,ENP,0,ZFB,0
TMA-ZAIN-G-278,/MBC,SF,97.618,TS,W,2.378,ENP,0.003,ZFB,0.001,CR,0
TMA-ZAIN-G-279,/MBC,SF,99.955,TS,CR,0.019,W,0.017,ZFSW1,0.009,ZFB,0
TMA-ZAIN-G-280,/MBC,SF,99.901,TS,W,0.092,CR,0.005,ZFB,0.001,ZFK,0.001
TMA-ZAIN-G-281,/MBC,SF,100,TS,W,0,CR,0,ZFSW1,0,ZFI,0
TMA-ZAIN-G-282,/MBC,SF,99.996,TS,W,0.004,CR,0,ZFI,0,ZFSW1,0
TMA-ZAIN-G-283,/MBC,SF,99.861,TS,W,0.139,CR,0.001,ZFI,0,ZFSW1,0
TMA-ZAIN-G-284,/MBC,SF,99.723,TS,W,0.122,CR,0.094,ZFB,0.046,WB,0.009
TMA-ZAIN-G-285,/MBC,SF,99.539,TS,CR,0.461,ZFSW1,0,W,0,ENP,0
TMA-ZAIN-G-286,/MBC,SF,81.087,TS,CR,18.89,ZFSW1,0.023,W,0,ENP,0
TMA-ZAIN-G-287,/MBC,SF,99.963,TS,CR,0.035,ZFSW1,0.001,W,0,ENP,0
TMA-ZAIN-G-288,/MBC,SF,98.904,TS,CR,1.052,ZFSW1,0.044,ENP,0,WB,0
TMA-ZAIN-G-289,/MBC,SF,98.877,TS,CR,0.919,ZFSW1,0.204,WB,0,ENP,0
TMA-ZAIN-G-290,/MBC,SF,99.995,TS,CR,0.005,ZFSW1,0,ZFI,0,WB,0
TMA-ZAIN-G-291,/MBC,SF,99.911,TS,CR,0.088,ZFSW1,0.001,ZFB,0,WB,0
TMA-ZAIN-G-292,/MBC,SF,99.629,TS,CR,0.371,ZFI,0,CF,0,WB,0
TMA-ZAIN-G-293,/MBC,SF,99.999,NWS_South,ZFSW1,0,W,0,CR,0,ZFB,0
TMA-ZAIN-G-294,/MBC,ONF,97.957,NWS_North,SF,1.103,ZFBP,0.809,TSP,0.071,ZFBP,0.03
TMA-ZAIN-G-295,/MBC,SF,99.459,NWS_North,W,0.519,ENP,0.014,CR,0.006,ONF,0.001
TMA-ZAIN-G-296,/MBC,ONF,83.253,NWS_North,ZFBP,4.982,TSP,3.663,LB,3.252,CF,2.692
TMA-ZAIN-G-297,/MBC,CF,58.561,NWS_North,SF,19.568,CR,13.831,ONF,5.201,ENP,2.554
TMA-ZAIN-G-298,/MBC,ONF,86.911,NWS_North,SF,12.602,CF,0.222,CR,0.127,W,0.124
TMA-ZAIN-G-299,/MBC,SF,99.986,NWS_North,ZFB,0.012,CR,0.001,W,0,ZFI,0
TMA-ZAIN-G-301,/MBC,SF,63.38,NWS_North,ONF,20.701,CR,14.417,CF,0.517,ZFBP,0.497
TMA-ZAIN-G-302,/MBC,ONF,69.434,NWS_North,ZFBP,29.436,ZFBP,0.534,SF,0.392,W,0.15
TMA-ZAIN-G-303,/MBC,SF,92.36,NWS_North,CF,4.33,CR,3.002,ZFBP,0.212,ZFBP,0.04
TMA-ZAIN-G-304,/MBC,ONF,67.891,NWS_North,SF,17.335,CR,8.684,ZFBP,4.034,TSP,1.962
TMA-ZAIN-G-305,/MBC,ONF,97.014,NWS_North,SF,2.456,TSP,0.163,W,0.098,CR,0.093
TMA-ZAIN-G-306,/MBC,SF,99.998,NWS_South,CF,0.001,LB,0,W,0,ZFO,0
TMA-ZAIN-G-307,/MSBG,SF,99.744,NA,W,0.24,CR,0.014,ONF,0.001,ZFB,0.001
TMA-ZAIN-G-308,/MSBG,ONF,54.894,NA,LB,22.504,ENP,10.634,SF,9.786,ZFBP,0.884
TMA-ZAIN-G-309,/MSBG,SF,99.935,NA,ENP,0.057,CR,0.004,CF,0.002,W,0.002
TMA-ZAIN-G-310,/MSBG,SF,98.553,NA,W,1.246,ZFB,0.111,ENP,0.058,ONF,0.016
TMA-ZAIN-G-311,/MSBG,SF,100,NA,ENP,0,W,0,CF,0,CR,0
TMA-ZAIN-G-312,/MSBG,SF,79.594,NA,ONF,19.973,TSP,0.212,ZFBP,0.101,CR,0.063
TMA-ZAIN-G-313,/MSBG,SF,99.409,NA,ONF,0.244,CR,0.2,TSP,0.06,ZFBP,0.049
TMA-ZAIN-G-314,/MSBG,SF,69.082,NA,ONF,30.288,CR,0.524,W,0.1,ZFBP,0.004
TMA-ZAIN-G-315,/MSBG,SF,99.993,NA,CR,0.005,W,0.001,CF,0,ZFB,0
TMA-ZAIN-G-316,/MSBG,SF,99.8,NA,W,0.195,CR,0.003,ZFSW1,0.002,ONF,0
TMA-ZAIN-G-317,/MSBG,SF,61.588,NA,CR,38.384,WB,0.022,ENP,0.005,W,0
TMA-ZAIN-G-318,/MSBG,SF,71.776,NA,CF,13.748,CR,11.654,ENP,2.821,ZFB,0.001
TMA-ZAIN-G-319,/MSBG,SF,98.573,NA,CR,0.965,CF,0.381,ENP,0.081,ZFB,0
TMA-ZAIN-G-320,/MSBG,SF,99.989,NA,W,0.011,CR,0,ZFI,0,ZFSW1,0
TMA-ZAIN-G-321,/MSBG,SF,99.688,NA,W,0.297,WB,0.014,CR,0.001,ZFSW1,0
TMA-ZAIN-G-322,/AA,SF,61.98,NA,W,37.779,ZFSW1,0.16,CR,0.076,LB,0.004
TMA-ZAIN-G-323,/AA,SF,90.809,NA,CR,6.081,ONF,1.468,W,0.923,CF,0.553
TMA-ZAIN-G-324,/HBG,SF,99.936,NA,CR,0.061,ENP,0.001,W,0.001,ZFI,0.001
TMA-ZAIN-G-325,/HBG,SF,99.933,NA,CR,0.045,ENP,0.021,CF,0.001,W,0
TMA-ZAIN-G-326,/FTBG,SF,99.791,NA,W,0.207,ENP,0.001,LB,0,CF,0
TMA-ZAIN-G-327,/FTBG,SF,97.836,NA,W,2.15,ZFB,0.011,CR,0.003,ENP,0
TMA-ZAIN-G-328,/FTBG,SF,100,NA,CR,0,ZFSW1,0,W,0,ZFBP,0
TMA-ZAIN-G-329,/FTBG,SF,99.998,NA,CF,0.001,W,0,ZFSW1,0,ZFTS,0
TMA-ZAIN-G-330,/FTBG,SF,99.954,NA,CF,0.021,W,0.019,ZFCC,0.003,ENP,0.003
TMA-ZAIN-G-331,/FTBG,SF,88.693,NA,W,11.299,CR,0.007,ZFSW1,0.001,ENP,0
TMA-ZAIN-G-332,/FTBG,SF,99.334,NA,ENP,0.442,W,0.127,CR,0.062,CF,0.023
TMA-ZAIN-G-333,/UCBBG,SF,99.944,NA,W,0.052,CF,0.002,ENP,0.001,CR,0.001
TMA-ZAIN-G-334,/UCBBG,ENP,84.359,NA,SF,8.557,CF,5.257,CR,1.578,TSP,0.123
TMA-ZAIN-G-335,/UCBBG,SF,93.214,NA,ZFO,6.181,CF,0.251,W,0.142,CR,0.134
TMA-ZAIN-G-336,/UCBBG,SF,99.52,NA,W,0.48,ZFSW1,0,ZFCC,0,CR,0
TMA-ZAIN-G-337,/UCBBG,SF,99.948,NA,W,0.048,CR,0.003,ZFB,0,ZFSW1,0
TMA-ZAIN-G-338,/UCBBG,SF,71.215,NA,W,27.272,ZFK,1.456,ZFB,0.031,ENP,0.02
TMA-ZAIN-G-339,/UCBBG,SF,84.557,NA,ZFSW1,15.08,CR,0.211,W,0.151,ZFB,0
TMA-ZAIN-G-340,/UCBBG,SF,99.995,NA,ZFB,0.004,W,0.001,ZFI,0,ENP,0
TMA-ZAIN-G-341,/UCBBG,SF,99.986,NA,W,0.014,CR,0,ENP,0,ZFB,0
TMA-ZAIN-G-342,/UCBBG,SF,99.278,NA,W,0.722,CR,0,ZFSW1,0,ENP,0
TMA-ZAIN-G-343,/UCBBG,SF,55.925,NA,W,44.074,ZFB,0,ZFSW1,0,ENP,0
TMA-ZAIN-G-344,/UCBBG,SF,63.279,NA,W,36.705,ENP,0.009,ZFK,0.004,ZFBP,0.001
TMA-ZAIN-G-345,/UCBBG,W,95.336,NA,SF,4.663,ZFSW1,0.001,ENP,0,LB,0
TMA-ZAIN-G-347,/GWL,SF,99.873,NA,W,0.127,ENP,0,ZFB,0,CR,0
TMA-ZAIN-G-348,/GWL,SF,99.996,NA,W,0.002,CR,0.001,ZFSW1,0,ZFI,0
TMA-ZAIN-G-349,/GWL,SF,99.482,NA,W,0.478,ZFK,0.026,ENP,0.007,WB,0.004
TMA-ZAIN-G-350,/GWL,SF,99.885,NA,W,0.115,CR,0,ENP,0,ZFB,0
TMA-ZAIN-G-351,/GWL,SF,99.969,NA,W,0.03,ZFB,0,CR,0,ENP,0
TMA-ZAIN-G-352,/GWL,SF,99.998,NA,W,0.002,ZFSW1,0,ZFI,0,CR,0
TMA-ZAIN-G-353,/GWL,SF,99.994,NA,W,0.004,CR,0.002,ZFB,0,ZFSW1,0
TMA-ZAIN-G-354,/GWL,SF,98.758,NA,W,1.241,ZFI,0,CF,0,CR,0
TMA-ZAIN-G-355,/GWL,SF,99.995,NA,W,0.003,ZFSW1,0.001,CR,0,ZFI,0
TMA-ZAIN-G-356,/GWL,W,55.942,NA,SF,43.825,ENP,0.164,ZFB,0.03,LB,0.011
TMA-ZAIN-G-357,/GWL,SF,99.984,NA,W,0.015,CR,0.001,ZFSW1,0,ZFI,0
TMA-ZAIN-G-358,/GWL,SF,99.999,NA,W,0.001,CR,0,ENP,0,ZFSW1,0
TMA-ZAIN-G-359,/GWL,SF,93.945,NA,W,6.055,ZFBP,0,ONF,0,CR,0
TMA-ZAIN-G-360,/HPLG,SF,98.689,NWS_North,W,1.311,ZFB,0,ZFSW1,0,ENP,0
TMA-ZAIN-G-361,/HPLG,SF,99.276,NWS_North,W,0.722,ONF,0.001,ZFB,0.001,ZFI,0
TMA-ZAIN-G-362,/HPLG,SF,97.939,NWS_North,ONF,1.48,W,0.274,TSP,0.129,CR,0.126
TMA-ZAIN-G-363,/HPLG,SF,99.795,NWS_North,W,0.197,ENP,0.007,CR,0,ZFSW1,0
TMA-ZAIN-G-364,/HPLG,SF,52.881,NWS_North,W,47.119,ONF,0,ENP,0,CR,0
TMA-ZAIN-G-365,/HPLG,SF,99.854,NWS_North,W,0.061,CR,0.049,ONF,0.034,ENP,0.002
TMA-ZAIN-G-366,/HPLG,SF,99.276,NWS_North,W,0.718,CR,0.004,ZFB,0.002,ENP,0
TMA-ZAIN-G-367,/NBG,SF,99.951,NWS_South,W,0.032,CR,0.014,ZFB,0.001,ONF,0.001
TMA-ZAIN-G-368,/NBG,SF,56.807,NA,W,42.719,ZFB,0.318,CR,0.15,ENP,0.005
TMA-ZAIN-G-369,/NBG,ENP,62.519,NA,CR,18.679,LB,9.604,ZFBP,3.983,ONF,2.212
TMA-ZAIN-G-370,/NBG,LB,95.088,NWS_South,ENP,3.051,SF,1.586,CF,0.199,CR,0.037
TMA-ZAIN-G-371,/NBG,SF,98.93,NWS_South,CR,0.606,W,0.458,ONF,0.007,ZFSW1,0
TMA-ZAIN-G-372,/NBG,SF,70.307,NA,CR,11.221,ENP,11.06,CF,5.925,ZFBP,0.73
TMA-ZAIN-G-373,/NBG,SF,99.948,NWS_South,W,0.036,CF,0.01,ZFB,0.002,ENP,0.001
TMA-ZAIN-G-374,/NBG,ONF,80.363,NWS_South,ENP,7.056,TSP,5.213,SF,4.469,CR,1.763
TMA-ZAIN-G-376,/NBG,SF,99.498,NWS_South,ONF,0.461,W,0.032,ZFBP,0.003,ZFB,0.003
TMA-ZAIN-G-377,/NBG,ONF,54.926,NWS_South,ZFBP,40.751,SF,2.221,CR,1.126,TSP,0.579
TMA-ZAIN-G-378,/NBG,SF,99.994,NA,W,0.006,CR,0,ZFSW1,0,ZFB,0
TMA-ZAIN-G-379,/KWTFBG,SF,99.977,NA,CR,0.023,ENP,0,W,0,CF,0
TMA-ZAIN-G-380,/KWTFBG,SF,99.872,NA,CF,0.074,CR,0.027,W,0.024,ONF,0.001
TMA-ZAIN-G-381,/KWTFBG,SF,98.177,NA,W,1.795,CR,0.013,ENP,0.007,ZFB,0.003
TMA-ZAIN-G-382,/KWTFBG,SF,99.722,NA,ZFB,0.191,W,0.085,ENP,0.001,CR,0.001
TMA-ZAIN-G-383,/KWTFBG,SF,98.659,NA,ONF,1.203,W,0.133,ZFBP,0.004,ZFBP,0.001
TMA-ZAIN-G-384,/KWTFBG,SF,99.581,NA,W,0.419,ONF,0,ZFB,0,CR,0
TMA-ZAIN-G-385,/KWTFBG,ENP,46.426,Key_West,SF,25.469,CF,22.657,W,4.968,ZFB,0.344
TMA-ZAIN-G-386,/KWTFBG,CF,43.854,Key_West,ENP,33.048,LB,16.506,SF,5.47,CR,1.075
TMA-ZAIN-G-387,/KWTFBG,SF,65.474,NA,W,23.421,CR,11.02,LB,0.05,ZFSW1,0.02
