Ind,Botanic_Garden,First_Pop,First_Per,Wild_Source,Second_Pop,Second_Per,Third_Pop,Third_Per,Fourth_Pop,Fourth_Per
QAc-G-0046,/DBG,Magazine,25.559,Porter,Porter,25.442,Sugar_Loaf,25.146,Pryor,23.852
QAc-G-0047,/DBG,Magazine,25.74,Porter,Pryor,24.955,Porter,24.954,Sugar_Loaf,24.352
QAc-G-0048,/DBG,Magazine,25.903,Porter,Porter,25.593,Sugar_Loaf,25.076,Pryor,23.428
QAc-G-0049,/DBG,Magazine,26.31,Pryor,Porter,24.905,Pryor,24.896,Sugar_Loaf,23.89
QAc-G-0050,/DBG,Magazine,25.928,Pryor,Sugar_Loaf,25.221,Porter,24.803,Pryor,24.048
QAc-G-0051,/DBG,Pryor,26.246,Pryor,Magazine,25.897,Porter,24.086,Sugar_Loaf,23.772
QAc-G-0052,/DBG,Magazine,25.743,Pryor,Pryor,25.17,Porter,24.812,Sugar_Loaf,24.275
QAc-G-0053,/DBG,Magazine,26.128,Pryor,Porter,25.309,Pryor,24.415,Sugar_Loaf,24.149
QAc-G-0054,/DBG,Sugar_Loaf,25.845,Pryor,Magazine,25.56,Pryor,24.335,Porter,24.26
QAc-G-0055,/DBG,Magazine,25.98,Pryor,Sugar_Loaf,25.97,Porter,24.461,Pryor,23.588
QAc-G-0056,/DBG,Magazine,25.868,Pryor,Pryor,25.003,Porter,24.99,Sugar_Loaf,24.14
QAc-G-0057,/DBG,Magazine,27.043,Pryor,Sugar_Loaf,24.554,Porter,24.311,Pryor,24.092
QAc-G-0058,/DBG,Magazine,25.451,Pryor,Pryor,25.308,Porter,25.004,Sugar_Loaf,24.237
QAc-G-0059,/DBG,Magazine,25.439,Pryor,Sugar_Loaf,25.246,Pryor,24.728,Porter,24.587
QAc-G-0060,/DBG,Magazine,26.346,Pryor,Porter,25.035,Sugar_Loaf,24.409,Pryor,24.21
QAc-G-0061,/AA,Magazine,26.237,NA,Pryor,25.193,Porter,24.981,Sugar_Loaf,23.589
QAc-G-0062,/AA,Magazine,25.944,NA,Porter,25.248,Pryor,25.153,Sugar_Loaf,23.654
QAc-G-0063,/AA,Pryor,26.166,NA,Magazine,25.376,Porter,24.696,Sugar_Loaf,23.762
QAc-G-0064,/AA,Pryor,26.925,Magazine,Porter,25.218,Magazine,24.72,Sugar_Loaf,23.137
QAc-G-0065,/AA,Porter,26.482,Magazine,Pryor,25.491,Magazine,24.881,Sugar_Loaf,23.146
QAc-G-0066,/AA,Pryor,25.969,Magazine,Magazine,25.793,Sugar_Loaf,24.361,Porter,23.877
QAc-G-0067,/AA,Pryor,25.812,Magazine,Magazine,25.736,Porter,25.7,Sugar_Loaf,22.752
QAc-G-0068,/AA,Porter,25.43,Magazine,Pryor,25.321,Magazine,24.694,Sugar_Loaf,24.555
QAc-G-0070,/AA,Pryor,26.38,Magazine,Magazine,26.006,Porter,24.827,Sugar_Loaf,22.788
QAc-G-0071,/AA,Magazine,27.014,Magazine,Sugar_Loaf,24.863,Pryor,24.73,Porter,23.393
QAc-G-0072,/AA,Pryor,26.461,Magazine,Magazine,25.576,Porter,25.065,Sugar_Loaf,22.898
QAc-G-0073,/AA,Magazine,25.795,NA,Pryor,25.211,Sugar_Loaf,24.667,Porter,24.327
QAc-G-0074,/AA,Pryor,26.325,NA,Porter,24.862,Magazine,24.606,Sugar_Loaf,24.207
QAc-G-0075,/AA,Magazine,26.915,NA,Sugar_Loaf,25.079,Porter,24.403,Pryor,23.603
QAc-G-0076,/AA,Magazine,26.223,NA,Porter,24.81,Sugar_Loaf,24.614,Pryor,24.353
QAc-G-0077,/AA,Magazine,27.004,Pryor,Porter,24.833,Pryor,24.684,Sugar_Loaf,23.478
QAc-G-0078,/AA,Magazine,26.585,Pryor,Pryor,25.088,Porter,24.387,Sugar_Loaf,23.94
QAc-G-0079,/AA,Magazine,26.431,Pryor,Pryor,25.172,Sugar_Loaf,24.294,Porter,24.103
QAc-G-0080,/AA,Magazine,25.24,Pryor,Sugar_Loaf,25.115,Porter,24.875,Pryor,24.77
QAc-G-0081,/AA,Magazine,26.098,NA,Sugar_Loaf,25.377,Porter,25.035,Pryor,23.49
QAc-G-0082,/AA,Magazine,25.55,NA,Sugar_Loaf,25.449,Porter,25.264,Pryor,23.738
QAc-G-0083,/AA,Pryor,27.761,Magazine,Magazine,25.752,Porter,24.024,Sugar_Loaf,22.463
QAc-G-0106,/TMA,Magazine,26.651,Magazine,Pryor,24.928,Porter,24.403,Sugar_Loaf,24.018
QAc-G-0107,/TMA,Magazine,27.385,Magazine,Porter,24.844,Pryor,24.338,Sugar_Loaf,23.433
QAc-G-0108,/TMA,Magazine,26.263,Magazine,Porter,24.847,Pryor,24.588,Sugar_Loaf,24.302
QAc-G-0109,/TMA,Magazine,27.217,Magazine,Porter,24.601,Pryor,24.423,Sugar_Loaf,23.759
QAc-G-0110,/TMA,Magazine,26.635,Magazine,Pryor,24.64,Porter,24.52,Sugar_Loaf,24.206
QAc-G-0111,/TMA,Magazine,26.75,Magazine,Porter,25.287,Sugar_Loaf,24.002,Pryor,23.961
QAc-G-0112,/TMA,Magazine,26.658,Magazine,Sugar_Loaf,24.68,Porter,24.456,Pryor,24.206
QAc-G-0113,/TMA,Magazine,26.557,Magazine,Sugar_Loaf,25.046,Porter,24.783,Pryor,23.614
QAc-G-0114,/TMA,Magazine,26.272,Magazine,Sugar_Loaf,25.104,Porter,24.486,Pryor,24.139
QAc-G-0115,/TMA,Porter,25.986,Magazine,Magazine,25.555,Sugar_Loaf,24.734,Pryor,23.725
QAc-G-0116,/TMA,Magazine,27.073,Magazine,Porter,24.599,Pryor,24.238,Sugar_Loaf,24.09
QAc-G-0117,/TMA,Porter,26.551,Magazine,Magazine,25.691,Pryor,25.179,Sugar_Loaf,22.578
QAc-G-0118,/TMA,Magazine,26.436,Magazine,Sugar_Loaf,25.614,Porter,24.642,Pryor,23.309
QAc-G-0119,/TMA,Magazine,26.312,Magazine,Sugar_Loaf,26.003,Porter,24.798,Pryor,22.887
QAc-G-0120,/TMA,Magazine,25.862,Magazine,Porter,25.23,Sugar_Loaf,24.858,Pryor,24.05
QAc-G-0121,/TMA,Magazine,25.414,Magazine,Pryor,25.318,Porter,25.133,Sugar_Loaf,24.134
QAc-G-0122,/TMA,Pryor,26.997,Magazine,Magazine,25.018,Porter,24.912,Sugar_Loaf,23.073
QAc-G-0123,/TMA,Porter,25.754,Magazine,Magazine,25.521,Pryor,24.646,Sugar_Loaf,24.079
QAc-G-0124,/TMA,Porter,26.127,Magazine,Pryor,25.784,Magazine,25.005,Sugar_Loaf,23.084
QAc-G-0125,/TMA,Pryor,27.055,Magazine,Porter,25.559,Magazine,25.338,Sugar_Loaf,22.048
QAc-G-0126,/TMA,Porter,25.878,Magazine,Pryor,25.469,Magazine,25.196,Sugar_Loaf,23.457
QAc-G-0127,/TMA,Pryor,26.575,Magazine,Porter,26.078,Magazine,23.796,Sugar_Loaf,23.551
QAc-G-0128,/TMA,Porter,26.551,Magazine,Pryor,25.308,Magazine,25.102,Sugar_Loaf,23.039
QAc-G-0129,/TMA,Porter,26.938,Magazine,Magazine,24.951,Pryor,24.912,Sugar_Loaf,23.199
QAc-G-0130,/TMA,Pryor,27.069,Magazine,Porter,25.338,Magazine,24.461,Sugar_Loaf,23.132
QAc-G-0131,/TMA,Porter,26.399,Magazine,Magazine,25.174,Pryor,25.172,Sugar_Loaf,23.256
QAc-G-0132,/TMA,Pryor,26.694,Magazine,Porter,25.684,Magazine,24.861,Sugar_Loaf,22.762
QAc-G-0133,/TMA,Pryor,27.726,Magazine,Porter,26.531,Magazine,23.69,Sugar_Loaf,22.053
QAc-G-0134,/TMA,Porter,25.929,Magazine,Magazine,25.455,Pryor,24.951,Sugar_Loaf,23.665
QAc-G-0135,/TMA,Magazine,26.51,Magazine,Sugar_Loaf,26.475,Porter,24.637,Pryor,22.379
QAc-G-0136,/TMA,Magazine,26.36,Magazine,Pryor,25.278,Porter,24.67,Sugar_Loaf,23.692
QAc-G-0137,/TMA,Magazine,26.624,Magazine,Porter,25.063,Pryor,24.43,Sugar_Loaf,23.884
QAc-G-0138,/TMA,Magazine,26.395,Magazine,Porter,24.653,Pryor,24.528,Sugar_Loaf,24.424
QAc-G-0139,/TMA,Magazine,26.059,Magazine,Porter,25.079,Sugar_Loaf,25.034,Pryor,23.828
QAc-G-0140,/TMA,Porter,26.527,Magazine,Pryor,25.575,Magazine,25.459,Sugar_Loaf,22.438
QAc-G-0141,/TMA,Magazine,26.024,Magazine,Pryor,25.461,Porter,24.421,Sugar_Loaf,24.094
QAc-G-0142,/TMA,Magazine,26.582,Magazine,Sugar_Loaf,25.138,Porter,24.742,Pryor,23.537
QAc-G-0143,/TMA,Porter,27.2,Magazine,Magazine,24.922,Sugar_Loaf,24.468,Pryor,23.409
QAc-G-0144,/TMA,Magazine,27.641,Magazine,Porter,24.887,Sugar_Loaf,24.58,Pryor,22.892
QAc-G-0145,/TMA,Pryor,26.186,Magazine,Magazine,25.865,Porter,24.032,Sugar_Loaf,23.918
QAc-G-0146,/TMA,Porter,26.071,Magazine,Pryor,25.965,Magazine,25.266,Sugar_Loaf,22.698
QAc-G-0147,/TMA,Porter,25.915,Magazine,Magazine,25.272,Pryor,25.109,Sugar_Loaf,23.704
QAc-G-0148,/TMA,Porter,27.285,Magazine,Magazine,25.194,Pryor,24.411,Sugar_Loaf,23.11
QAc-G-0149,/TMA,Porter,26.528,Magazine,Pryor,26.463,Magazine,24.732,Sugar_Loaf,22.277
QAc-G-0150,/TMA,Pryor,26.568,Magazine,Magazine,24.894,Porter,24.534,Sugar_Loaf,24.003
QAc-G-0151,/TMA,Pryor,26.427,Magazine,Magazine,25.505,Porter,25.06,Sugar_Loaf,23.007
QAc-G-0152,/TMA,Porter,25.817,Magazine,Magazine,25.606,Pryor,25.069,Sugar_Loaf,23.508
QAc-G-0153,/TMA,Porter,25.926,Magazine,Pryor,25.628,Magazine,24.919,Sugar_Loaf,23.527
QAc-G-0154,/TMA,Pryor,27.092,Magazine,Porter,25.594,Magazine,25.152,Sugar_Loaf,22.162
QAc-G-0155,/TMA,Pryor,25.926,Magazine,Porter,25.701,Magazine,25.602,Sugar_Loaf,22.771
QAc-G-0158,/TMA,Porter,26.359,Magazine,Pryor,25.828,Magazine,24.92,Sugar_Loaf,22.894
QAc-G-0159,/TMA,Porter,25.755,Magazine,Magazine,25.367,Sugar_Loaf,25.234,Pryor,23.644
QAc-G-0160,/TMA,Magazine,25.893,Magazine,Pryor,25.382,Porter,24.421,Sugar_Loaf,24.303
QAc-G-0161,/TMA,Magazine,26.351,Magazine,Pryor,25.546,Sugar_Loaf,24.526,Porter,23.577
QAc-G-0162,/TMA,Magazine,25.728,Magazine,Pryor,25.528,Sugar_Loaf,24.667,Porter,24.077
QAc-G-0163,/TMA,Magazine,26.118,Magazine,Sugar_Loaf,25.097,Pryor,24.469,Porter,24.316
QAc-G-0164,/TMA,Pryor,26.129,Magazine,Magazine,25.099,Sugar_Loaf,24.41,Porter,24.362
QAc-G-0165,/TMA,Magazine,26.097,Magazine,Pryor,25.607,Porter,25.141,Sugar_Loaf,23.154
QAc-G-0166,/TMA,Magazine,26.909,Magazine,Sugar_Loaf,24.717,Pryor,24.629,Porter,23.746
QAc-G-0167,/TMA,Pryor,26.137,Magazine,Magazine,26.034,Porter,24.934,Sugar_Loaf,22.895
QAc-G-0168,/TMA,Magazine,26.695,Magazine,Pryor,25.348,Sugar_Loaf,24.41,Porter,23.547
QAc-G-0169,/TMA,Porter,25.933,Magazine,Sugar_Loaf,25.036,Pryor,24.732,Magazine,24.299
QAc-G-0170,/TMA,Pryor,26.374,Magazine,Porter,25.282,Magazine,25.06,Sugar_Loaf,23.284
QAc-G-0171,/TMA,Pryor,26.584,Magazine,Magazine,25.907,Porter,24.306,Sugar_Loaf,23.202
QAc-G-0172,/TMA,Magazine,25.804,Magazine,Porter,25.282,Pryor,25.115,Sugar_Loaf,23.799
QAc-G-0173,/TMA,Magazine,26.878,Magazine,Pryor,24.988,Sugar_Loaf,24.497,Porter,23.637
QAc-G-0174,/TMA,Magazine,26.344,Magazine,Pryor,26.308,Porter,24.338,Sugar_Loaf,23.01
QAc-G-0175,/TMA,Pryor,26.278,Magazine,Magazine,25.759,Sugar_Loaf,24.673,Porter,23.291
QAc-G-0176,/TMA,Magazine,25.864,Magazine,Pryor,25.162,Porter,24.926,Sugar_Loaf,24.048
QAc-G-0177,/TMA,Pryor,25.58,Magazine,Magazine,25.216,Sugar_Loaf,24.616,Porter,24.588
QAc-G-0178,/TMA,Pryor,26.899,Magazine,Magazine,24.839,Porter,24.599,Sugar_Loaf,23.663
QAc-G-0179,/TMA,Pryor,26.136,Magazine,Magazine,26.075,Sugar_Loaf,24.057,Porter,23.732
QAc-G-0180,/TMA,Magazine,26.069,Magazine,Pryor,25.553,Porter,24.428,Sugar_Loaf,23.95
QAc-G-0181,/TMA,Magazine,25.892,Magazine,Pryor,25.794,Porter,24.773,Sugar_Loaf,23.541
QAc-G-0182,/TMA,Pryor,28.124,Magazine,Magazine,25.15,Porter,23.635,Sugar_Loaf,23.091
QAc-G-0183,/TMA,Magazine,26.4,Magazine,Pryor,26.059,Sugar_Loaf,23.772,Porter,23.769
QAc-G-0184,/TMA,Magazine,26.862,Magazine,Pryor,25.567,Porter,24.015,Sugar_Loaf,23.556
QAc-G-0185,/TMA,Pryor,26.153,Magazine,Magazine,26.047,Porter,24.086,Sugar_Loaf,23.713
QAc-G-0186,/TMA,Magazine,25.998,Magazine,Pryor,25.342,Porter,24.382,Sugar_Loaf,24.279
QAc-G-0187,/TMA,Magazine,25.665,Magazine,Pryor,24.812,Sugar_Loaf,24.776,Porter,24.747
QAc-G-0188,/TMA,Sugar_Loaf,25.691,Magazine,Magazine,25.423,Pryor,24.57,Porter,24.316
QAc-G-0189,/TMA,Pryor,26.616,Magazine,Magazine,24.912,Porter,24.409,Sugar_Loaf,24.064
QAc-G-0190,/TMA,Magazine,25.404,Magazine,Pryor,25.339,Porter,25.092,Sugar_Loaf,24.165
QAc-G-0191,/TMA,Magazine,25.429,Magazine,Pryor,25.363,Porter,25.019,Sugar_Loaf,24.188
QAc-G-0192,/TMA,Pryor,26.514,Magazine,Magazine,25.574,Porter,24.268,Sugar_Loaf,23.645
QAc-G-0193,/TMA,Pryor,25.948,Magazine,Magazine,25.406,Porter,25.189,Sugar_Loaf,23.457
QAc-G-0194,/TMA,Pryor,26.611,Magazine,Porter,25.233,Magazine,24.452,Sugar_Loaf,23.705
QAc-G-0195,/TMA,Magazine,27.084,Magazine,Pryor,24.472,Sugar_Loaf,24.363,Porter,24.081
QAc-G-0196,/TMA,Magazine,26.964,Magazine,Pryor,25.203,Porter,24.014,Sugar_Loaf,23.819
QAc-G-0197,/TMA,Magazine,26.047,Magazine,Pryor,26.037,Sugar_Loaf,24.351,Porter,23.565
QAc-G-0198,/TMA,Magazine,26.093,Magazine,Pryor,25.617,Porter,24.732,Sugar_Loaf,23.558
QAc-G-0199,/TMA,Pryor,26.74,Magazine,Porter,25.151,Magazine,25.049,Sugar_Loaf,23.06
QAc-G-0200,/TMA,Magazine,26.503,Magazine,Pryor,25.431,Sugar_Loaf,24.315,Porter,23.75
QAc-G-0201,/TMA,Pryor,26.316,Magazine,Magazine,25.966,Porter,24.461,Sugar_Loaf,23.258
QAc-G-0202,/TMA,Magazine,26.054,Magazine,Pryor,25.729,Porter,24.695,Sugar_Loaf,23.522
QAc-G-0203,/TMA,Magazine,26.185,Magazine,Pryor,25.807,Sugar_Loaf,24.46,Porter,23.548
QAc-G-0204,/TMA,Magazine,26.452,Pryor,Pryor,25.784,Sugar_Loaf,24.12,Porter,23.645
QAc-G-0205,/TMA,Magazine,26.458,Pryor,Pryor,25.272,Porter,24.494,Sugar_Loaf,23.776
QAc-G-0206,/TMA,Pryor,25.511,Pryor,Porter,25.009,Magazine,24.945,Sugar_Loaf,24.535
QAc-G-0207,/TMA,Magazine,25.453,Pryor,Pryor,25.202,Porter,25.147,Sugar_Loaf,24.198
QAc-G-0208,/TMA,Magazine,25.921,Pryor,Porter,25.407,Pryor,24.947,Sugar_Loaf,23.725
QAc-G-0209,/TMA,Pryor,25.819,Pryor,Magazine,25.752,Porter,24.895,Sugar_Loaf,23.534
QAc-G-0210,/TMA,Magazine,26.316,Pryor,Pryor,25.054,Porter,24.573,Sugar_Loaf,24.056
QAc-G-0211,/TMA,Pryor,25.7,Pryor,Magazine,25.618,Porter,24.761,Sugar_Loaf,23.921
QAc-G-0212,/TMA,Magazine,26.384,Pryor,Sugar_Loaf,24.806,Pryor,24.417,Porter,24.393
QAc-G-0213,/TMA,Magazine,25.628,Pryor,Pryor,25.611,Porter,24.766,Sugar_Loaf,23.995
QAc-G-0214,/TMA,Magazine,26.258,Pryor,Pryor,25.516,Sugar_Loaf,24.286,Porter,23.94
QAc-G-0215,/TMA,Magazine,25.827,Pryor,Sugar_Loaf,25.618,Pryor,24.379,Porter,24.176
QAc-G-0216,/TMA,Magazine,26.125,Pryor,Porter,24.731,Sugar_Loaf,24.623,Pryor,24.521
QAc-G-0217,/TMA,Porter,25.997,Pryor,Pryor,25.251,Magazine,24.873,Sugar_Loaf,23.879
QAc-G-0218,/TMA,Magazine,26.094,Pryor,Porter,25.346,Sugar_Loaf,24.421,Pryor,24.139
QAc-G-0219,/TMA,Magazine,26.087,Pryor,Pryor,24.933,Sugar_Loaf,24.571,Porter,24.41
QAc-G-0220,/TMA,Porter,25.643,Pryor,Magazine,25.452,Pryor,24.466,Sugar_Loaf,24.438
QAc-G-0221,/TMA,Magazine,26.571,Pryor,Porter,25.169,Sugar_Loaf,24.229,Pryor,24.031
QAc-G-0222,/TMA,Magazine,26.11,Pryor,Pryor,25.307,Porter,25.175,Sugar_Loaf,23.408
QAc-G-0223,/TMA,Porter,25.84,Pryor,Magazine,25.578,Pryor,24.507,Sugar_Loaf,24.074
QAc-G-0224,/TMA,Porter,25.14,Pryor,Magazine,25.121,Sugar_Loaf,24.896,Pryor,24.844
QAc-G-0226,/TMA,Magazine,26.035,Porter,Pryor,25.197,Porter,25.164,Sugar_Loaf,23.604
QAc-G-0227,/TMA,Porter,26.992,Porter,Magazine,25.261,Pryor,24.103,Sugar_Loaf,23.644
QAc-G-0228,/TMA,Magazine,26.386,Porter,Sugar_Loaf,25.485,Pryor,24.123,Porter,24.006
QAc-G-0229,/TMA,Porter,25.337,Porter,Magazine,25.225,Pryor,25.024,Sugar_Loaf,24.414
QAc-G-0230,/TMA,Magazine,26.519,Porter,Pryor,24.75,Porter,24.402,Sugar_Loaf,24.329
QAc-G-0231,/TMA,Magazine,25.869,Porter,Pryor,25.033,Porter,24.953,Sugar_Loaf,24.145
QAc-G-0232,/TMA,Porter,26.267,Porter,Sugar_Loaf,25.618,Magazine,24.248,Pryor,23.868
QAc-G-0233,/TMA,Pryor,25.829,Porter,Magazine,25.485,Porter,25.05,Sugar_Loaf,23.636
QAc-G-0234,/TMA,Pryor,26.362,Porter,Magazine,25.251,Porter,24.562,Sugar_Loaf,23.825
QAc-G-0235,/TMA,Magazine,25.92,Porter,Sugar_Loaf,25.73,Pryor,25.204,Porter,23.146
QAc-G-0236,/TMA,Magazine,27.118,Porter,Pryor,24.387,Sugar_Loaf,24.253,Porter,24.242
QAc-G-0237,/TMA,Porter,26.056,Porter,Magazine,25.357,Pryor,24.943,Sugar_Loaf,23.643
QAc-G-0238,/TMA,Magazine,26.108,Porter,Sugar_Loaf,25.063,Pryor,24.59,Porter,24.239
QAc-G-0239,/TMA,Magazine,25.989,Porter,Sugar_Loaf,24.997,Porter,24.714,Pryor,24.3
QAc-G-0240,/TMA,Magazine,26.021,Porter,Porter,25.675,Sugar_Loaf,25.475,Pryor,22.829
QAc-G-0241,/TMA,Magazine,25.855,Porter,Porter,25.789,Sugar_Loaf,24.502,Pryor,23.854
QAc-G-0242,/TMA,Porter,25.765,Porter,Magazine,25.418,Pryor,25.289,Sugar_Loaf,23.528
QAc-G-0243,/TMA,Porter,26.904,Porter,Magazine,25.73,Pryor,23.87,Sugar_Loaf,23.497
QAc-G-0244,/TMA,Porter,26.062,Porter,Magazine,26.03,Sugar_Loaf,24.176,Pryor,23.732
QAc-G-0245,/TMA,Magazine,26.367,Porter,Porter,24.769,Pryor,24.589,Sugar_Loaf,24.275
QAc-G-0246,/TMA,Magazine,26.43,Porter,Sugar_Loaf,24.69,Pryor,24.487,Porter,24.392
QAc-G-0247,/TMA,Magazine,26.181,Porter,Sugar_Loaf,25.248,Porter,24.86,Pryor,23.711
QAc-G-0248,/TMA,Magazine,27.095,NA,Porter,25.033,Sugar_Loaf,24.934,Pryor,22.938
QAc-G-0249,/TTA,Magazine,25.784,NA,Porter,25.543,Sugar_Loaf,24.39,Pryor,24.284
QAc-G-0250,/MeBG,Pryor,26.264,NA,Magazine,25.133,Sugar_Loaf,24.445,Porter,24.158
QAc-G-0251,/JFG,Magazine,25.766,Porter,Porter,25.001,Pryor,24.997,Sugar_Loaf,24.237
QAc-G-0252,/JFG,Sugar_Loaf,25.939,Porter,Magazine,24.981,Porter,24.874,Pryor,24.206
QAc-G-0253,/JFG,Magazine,26.135,Pryor,Pryor,25.279,Sugar_Loaf,24.766,Porter,23.82
QAc-G-0254,/JFG,Magazine,26.231,Pryor,Pryor,25.768,Porter,25.141,Sugar_Loaf,22.861
QAc-G-0255,/JFG,Sugar_Loaf,25.166,Magazine,Pryor,25.115,Magazine,24.967,Porter,24.752
QAc-G-0256,/JFG,Magazine,26.589,Magazine,Pryor,24.966,Porter,24.855,Sugar_Loaf,23.591
QAc-G-0257,/JFG,Porter,25.53,Magazine,Sugar_Loaf,25.051,Magazine,24.907,Pryor,24.513
QAc-G-0258,/JFG,Magazine,25.794,Magazine,Porter,25.249,Sugar_Loaf,24.541,Pryor,24.416
QAc-G-0259,/JFG,Porter,25.87,Magazine,Pryor,24.884,Sugar_Loaf,24.644,Magazine,24.602
QAc-G-0260,/JFG,Porter,26.19,Magazine,Pryor,25.025,Magazine,25,Sugar_Loaf,23.785
QAc-G-0261,/JFG,Porter,26.543,Magazine,Magazine,26.059,Pryor,23.95,Sugar_Loaf,23.447
QAc-G-0262,/JFG,Magazine,25.557,Magazine,Porter,25.552,Pryor,25.097,Sugar_Loaf,23.795
QAc-G-0263,/ZBGP,Magazine,25.601,NA,Pryor,24.939,Porter,24.746,Sugar_Loaf,24.714
QAc-G-0265,/MA,Pryor,26.03,NA,Magazine,25.006,Porter,24.558,Sugar_Loaf,24.406
QAc-G-0266,/MA,Magazine,26.639,NA,Pryor,24.831,Porter,24.36,Sugar_Loaf,24.171
QAc-G-0267,/MA,Pryor,25.891,Magazine,Magazine,25.878,Porter,24.758,Sugar_Loaf,23.474
QAc-G-0268,/MA,Magazine,25.776,Magazine,Sugar_Loaf,25.21,Pryor,25.066,Porter,23.948
QAc-G-0269,/MA,Magazine,26.846,Magazine,Pryor,25.298,Sugar_Loaf,24.217,Porter,23.639
QAc-G-0270,/MA,Porter,26.126,Pryor,Magazine,25.152,Pryor,25.025,Sugar_Loaf,23.697
QAc-G-0271,/MA,Porter,26.754,Pryor,Magazine,25.322,Pryor,23.972,Sugar_Loaf,23.952
