Ind1,Ind2,Pop,Dist,Rel_Coeff
QAc-G-0029,QAc-G-0111,1,-1,-0.046715
QAc-G-0029,QAc-G-0112,1,-1,-0.031391
QAc-G-0029,QAc-G-0113,1,-1,-0.119351
QAc-G-0029,QAc-G-0114,1,-1,0.02332
QAc-G-0029,QAc-G-0115,1,-1,-0.028891
QAc-G-0029,QAc-G-0116,1,-1,-0.057703
QAc-G-0029,QAc-G-0117,1,-1,-0.077059
QAc-G-0029,QAc-G-0118,1,-1,-0.105298
QAc-G-0029,QAc-G-0119,1,-1,-0.078266
QAc-G-0029,QAc-G-0120,1,-1,-0.037508
QAc-G-0029,QAc-G-0121,1,-1,-0.087092
QAc-G-0029,QAc-G-0122,1,-1,-0.137414
QAc-G-0029,QAc-G-0123,1,-1,-0.02912
QAc-G-0029,QAc-G-0124,1,-1,-0.005847
QAc-G-0029,QAc-G-0125,1,-1,0.032786
QAc-G-0029,QAc-G-0126,1,-1,-0.084932
QAc-G-0029,QAc-G-0127,1,-1,-0.01487
QAc-G-0029,QAc-G-0128,1,-1,-0.011491
QAc-G-0029,QAc-G-0129,1,-1,-0.040483
QAc-G-0029,QAc-G-0130,1,-1,-0.113651
QAc-G-0029,QAc-G-0131,1,-1,-0.076826
QAc-G-0029,QAc-G-0132,1,-1,-0.119197
QAc-G-0029,QAc-G-0133,1,-1,-0.079895
QAc-G-0029,QAc-G-0134,1,-1,-0.065362
QAc-G-0029,QAc-G-0135,1,-1,0.050855
QAc-G-0029,QAc-G-0136,1,-1,-0.111612
QAc-G-0029,QAc-G-0137,1,-1,-0.071617
QAc-G-0029,QAc-G-0138,1,-1,-0.112498
QAc-G-0029,QAc-G-0139,1,-1,-0.119971
QAc-G-0029,QAc-G-0140,1,-1,-0.108795
QAc-G-0029,QAc-G-0141,1,-1,-0.151669
QAc-G-0029,QAc-G-0142,1,-1,-0.078705
QAc-G-0029,QAc-G-0143,1,-1,0.019566
QAc-G-0029,QAc-G-0144,1,-1,-0.024307
QAc-G-0029,QAc-G-0145,1,-1,-0.103704
QAc-G-0029,QAc-G-0146,1,-1,-0.060878
QAc-G-0029,QAc-G-0147,1,-1,-0.050337
QAc-G-0029,QAc-G-0148,1,-1,-0.044284
QAc-G-0029,QAc-G-0149,1,-1,-0.104842
QAc-G-0029,QAc-G-0150,1,-1,-0.124345
QAc-G-0029,QAc-G-0151,1,-1,-0.119915
QAc-G-0029,QAc-G-0152,1,-1,0.00476
QAc-G-0029,QAc-G-0153,1,-1,-0.137898
QAc-G-0029,QAc-G-0154,1,-1,-0.128012
QAc-G-0029,QAc-G-0155,1,-1,-0.074613
QAc-G-0029,QAc-G-0158,1,-1,-0.024276
QAc-G-0029,QAc-G-0159,1,-1,-0.072041
QAc-G-0029,QAc-G-0160,1,-1,-0.002556
QAc-G-0029,QAc-G-0161,1,-1,-0.051561
QAc-G-0029,QAc-G-0162,1,-1,-0.098943
QAc-G-0029,QAc-G-0163,1,-1,-0.084306
QAc-G-0029,QAc-G-0164,1,-1,-0.023463
QAc-G-0029,QAc-G-0165,1,-1,-0.067757
QAc-G-0029,QAc-G-0166,1,-1,0.032699
QAc-G-0029,QAc-G-0167,1,-1,0.058429
QAc-G-0029,QAc-G-0168,1,-1,0.000401
QAc-G-0029,QAc-G-0169,1,-1,-0.023266
QAc-G-0029,QAc-G-0170,1,-1,-0.050025
QAc-G-0029,QAc-G-0171,1,-1,0.00605
QAc-G-0029,QAc-G-0172,1,-1,-0.065576
QAc-G-0029,QAc-G-0173,1,-1,-0.029312
QAc-G-0029,QAc-G-0174,1,-1,-0.059479
QAc-G-0029,QAc-G-0175,1,-1,-0.187235
QAc-G-0029,QAc-G-0176,1,-1,0.016527
QAc-G-0029,QAc-G-0177,1,-1,-0.043044
QAc-G-0029,QAc-G-0178,1,-1,0.000845
QAc-G-0029,QAc-G-0179,1,-1,-0.04057
QAc-G-0029,QAc-G-0180,1,-1,-0.004386
QAc-G-0029,QAc-G-0181,1,-1,-0.083678
QAc-G-0029,QAc-G-0182,1,-1,-0.135065
QAc-G-0029,QAc-G-0183,1,-1,0.035672
QAc-G-0029,QAc-G-0184,1,-1,-0.058994
QAc-G-0029,QAc-G-0185,1,-1,-0.054877
QAc-G-0029,QAc-G-0186,1,-1,-0.087043
QAc-G-0029,QAc-G-0187,1,-1,0.126587
QAc-G-0029,QAc-G-0188,1,-1,-0.047809
QAc-G-0029,QAc-G-0189,1,-1,-0.115684
QAc-G-0029,QAc-G-0190,1,-1,0.015461
QAc-G-0029,QAc-G-0191,1,-1,0.016494
QAc-G-0029,QAc-G-0192,1,-1,-0.025145
QAc-G-0029,QAc-G-0193,1,-1,-0.001778
QAc-G-0029,QAc-G-0194,1,-1,-0.067474
QAc-G-0029,QAc-G-0195,1,-1,0.111545
QAc-G-0029,QAc-G-0196,1,-1,0.122766
QAc-G-0029,QAc-G-0197,1,-1,-0.074331
QAc-G-0029,QAc-G-0198,1,-1,0.038524
QAc-G-0029,QAc-G-0199,1,-1,-0.146684
QAc-G-0029,QAc-G-0200,1,-1,-0.057811
QAc-G-0029,QAc-G-0201,1,-1,0.027725
QAc-G-0029,QAc-G-0202,1,-1,-0.051168
QAc-G-0029,QAc-G-0203,1,-1,-0.075057
QAc-G-0029,QAc-G-0204,1,-1,-0.054759
QAc-G-0029,QAc-G-0205,1,-1,0.271489
QAc-G-0029,QAc-G-0206,1,-1,0.183513
QAc-G-0029,QAc-G-0207,1,-1,0.05125
QAc-G-0029,QAc-G-0208,1,-1,0.247989
QAc-G-0029,QAc-G-0209,1,-1,0.169699
QAc-G-0029,QAc-G-0210,1,-1,0.252853
QAc-G-0029,QAc-G-0211,1,-1,0.077593
QAc-G-0029,QAc-G-0212,1,-1,0.222647
QAc-G-0029,QAc-G-0213,1,-1,0.037601
QAc-G-0029,QAc-G-0214,1,-1,0.246128
QAc-G-0029,QAc-G-0215,1,-1,0.00526
QAc-G-0029,QAc-G-0216,1,-1,-0.087502
QAc-G-0029,QAc-G-0217,1,-1,0.095266
QAc-G-0029,QAc-G-0218,1,-1,0.090977
QAc-G-0029,QAc-G-0219,1,-1,-0.047342
QAc-G-0029,QAc-G-0220,1,-1,0.068307
QAc-G-0029,QAc-G-0221,1,-1,0.098114
QAc-G-0029,QAc-G-0222,1,-1,0.282469
QAc-G-0029,QAc-G-0223,1,-1,0.115112
QAc-G-0029,QAc-G-0224,1,-1,0.100326
QAc-G-0029,QAc-G-0226,1,-1,0.235809
QAc-G-0029,QAc-G-0227,1,-1,0.012506
QAc-G-0029,QAc-G-0228,1,-1,-0.057631
QAc-G-0029,QAc-G-0229,1,-1,-0.009127
QAc-G-0029,QAc-G-0230,1,-1,0.029775
QAc-G-0029,QAc-G-0231,1,-1,0.096102
QAc-G-0029,QAc-G-0232,1,-1,0.011278
QAc-G-0029,QAc-G-0233,1,-1,0.040192
QAc-G-0029,QAc-G-0234,1,-1,-0.060719
QAc-G-0029,QAc-G-0235,1,-1,-0.101399
QAc-G-0029,QAc-G-0236,1,-1,-0.046167
QAc-G-0029,QAc-G-0237,1,-1,0.063279
QAc-G-0029,QAc-G-0238,1,-1,-0.075442
QAc-G-0029,QAc-G-0239,1,-1,-0.050047
QAc-G-0029,QAc-G-0240,1,-1,-0.001688
QAc-G-0029,QAc-G-0241,1,-1,0.012652
QAc-G-0029,QAc-G-0242,1,-1,0.048389
QAc-G-0029,QAc-G-0243,1,-1,-0.030019
QAc-G-0029,QAc-G-0244,1,-1,-0.005367
QAc-G-0029,QAc-G-0245,1,-1,-0.042714
QAc-G-0029,QAc-G-0246,1,-1,0.028008
QAc-G-0029,QAc-G-0247,1,-1,-0.029531
QAc-G-0029,QAc-G-0248,1,-1,-0.106724
QAc-G-0029,QAc-G-0249,1,-1,0.102483
QAc-G-0029,QAc-G-0025,1,-1,0.289054
QAc-G-0029,QAc-G-0028,1,-1,0.053993
QAc-G-0029,QAc-G-0275,1,-1,-0.025467
QAc-G-0029,QAc-G-0263,1,-1,-0.065205
QAc-G-0030,QAc-G-0030,2,inbreeding coef,0.287117
QAc-G-0030,QAc-G-0031,2,-1,0.377067
QAc-G-0030,QAc-G-0061,2,-1,0.228505
QAc-G-0030,QAc-G-0062,2,-1,-0.065509
QAc-G-0030,QAc-G-0063,2,-1,-0.058879
QAc-G-0030,QAc-G-0064,2,-1,-0.048076
QAc-G-0030,QAc-G-0065,2,-1,-0.004825
QAc-G-0030,QAc-G-0066,2,-1,0.016502
QAc-G-0030,QAc-G-0067,2,-1,-0.030421
QAc-G-0030,QAc-G-0068,2,-1,-0.151784
QAc-G-0030,QAc-G-0070,2,-1,-0.139674
QAc-G-0030,QAc-G-0071,2,-1,0.018065
QAc-G-0030,QAc-G-0072,2,-1,-0.085142
QAc-G-0030,QAc-G-0073,2,-1,-0.176835
QAc-G-0030,QAc-G-0074,2,-1,-0.098907
QAc-G-0030,QAc-G-0075,2,-1,0.034939
QAc-G-0030,QAc-G-0076,2,-1,-0.028516
QAc-G-0030,QAc-G-0077,2,-1,0.169945
QAc-G-0030,QAc-G-0078,2,-1,0.462265
QAc-G-0030,QAc-G-0079,2,-1,0.403066
QAc-G-0030,QAc-G-0080,2,-1,-0.075728
QAc-G-0030,QAc-G-0081,2,-1,0.026147
QAc-G-0030,QAc-G-0082,2,-1,-0.082731
QAc-G-0030,QAc-G-0083,2,-1,-0.018472
QAc-G-0030,QAc-G-0001,2,-1,0.462708
QAc-G-0030,QAc-G-0002,2,-1,0.373653
QAc-G-0030,QAc-G-0285,2,-1,0.113853
QAc-G-0030,QAc-G-0286,2,-1,-0.093371
QAc-G-0030,QAc-G-0287,2,-1,-0.040803
QAc-G-0030,QAc-G-0288,2,-1,0.052285
QAc-G-0030,QAc-G-0289,2,-1,-0.1308
QAc-G-0030,QAc-G-0290,2,-1,-0.086684
QAc-G-0030,QAc-G-0291,2,-1,0.003137
QAc-G-0030,QAc-G-0292,2,-1,-0.026676
QAc-G-0030,QAc-G-0293,2,-1,0.12769
QAc-G-0030,QAc-G-0294,2,-1,0.01965
QAc-G-0030,QAc-G-0295,2,-1,-0.018321
QAc-G-0030,QAc-G-0296,2,-1,-0.116616
QAc-G-0030,QAc-G-0297,2,-1,-0.161441
QAc-G-0030,QAc-G-0298,2,-1,-0.031713
QAc-G-0030,QAc-G-0299,2,-1,-0.069434
QAc-G-0030,QAc-G-0300,2,-1,-0.160385
QAc-G-0030,QAc-G-0301,2,-1,-0.070701
QAc-G-0030,QAc-G-0302,2,-1,-0.02719
QAc-G-0030,QAc-G-0303,2,-1,-0.098173
QAc-G-0030,QAc-G-0304,2,-1,0.005617
QAc-G-0030,QAc-G-0305,2,-1,-0.127866
QAc-G-0030,QAc-G-0306,2,-1,-0.00753
QAc-G-0030,QAc-G-0307,2,-1,0.231109
QAc-G-0030,QAc-G-0308,2,-1,0.035741
QAc-G-0030,QAc-G-0309,2,-1,0.242687
QAc-G-0030,QAc-G-0310,2,-1,0.362637
QAc-G-0030,QAc-G-0311,2,-1,0.086125
QAc-G-0030,QAc-G-0312,2,-1,-0.009392
QAc-G-0030,QAc-G-0313,2,-1,0.025749
QAc-G-0030,QAc-G-0314,2,-1,-0.029358
QAc-G-0030,QAc-G-0315,2,-1,-0.038104
QAc-G-0030,QAc-G-0316,2,-1,0.010326
QAc-G-0030,QAc-G-0032,2,-1,-0.034008
QAc-G-0030,QAc-G-0033,2,-1,-0.045858
QAc-G-0030,QAc-G-0034,2,-1,0.028935
QAc-G-0030,QAc-G-0035,2,-1,-0.073462
QAc-G-0030,QAc-G-0036,2,-1,-0.09003
QAc-G-0030,QAc-G-0037,2,-1,-0.063506
QAc-G-0030,QAc-G-0038,2,-1,-0.167688
QAc-G-0030,QAc-G-0039,2,-1,-0.011792
QAc-G-0030,QAc-G-0040,2,-1,0.071579
QAc-G-0030,QAc-G-0041,2,-1,-0.06769
QAc-G-0030,QAc-G-0042,2,-1,-0.161621
QAc-G-0030,QAc-G-0043,2,-1,-0.018503
QAc-G-0030,QAc-G-0044,2,-1,-0.052071
QAc-G-0030,QAc-G-0045,2,-1,-0.073411
QAc-G-0030,QAc-G-0046,2,-1,0.055893
QAc-G-0030,QAc-G-0047,2,-1,-0.020141
QAc-G-0030,QAc-G-0048,2,-1,-0.112014
QAc-G-0030,QAc-G-0049,2,-1,0.246881
QAc-G-0030,QAc-G-0050,2,-1,0.032452
QAc-G-0030,QAc-G-0051,2,-1,0.282462
QAc-G-0030,QAc-G-0052,2,-1,0.08375
QAc-G-0030,QAc-G-0053,2,-1,0.185397
QAc-G-0030,QAc-G-0054,2,-1,0.018167
QAc-G-0030,QAc-G-0055,2,-1,0.063814
QAc-G-0030,QAc-G-0056,2,-1,-0.096255
QAc-G-0030,QAc-G-0057,2,-1,0.272859
QAc-G-0030,QAc-G-0058,2,-1,0.466657
QAc-G-0030,QAc-G-0059,2,-1,0.002847
QAc-G-0030,QAc-G-0060,2,-1,0.164575
QAc-G-0030,QAc-G-0276,2,-1,-0.08863
QAc-G-0030,QAc-G-0279,2,-1,-0.004268
QAc-G-0030,QAc-G-0280,2,-1,0.048058
QAc-G-0030,QAc-G-0281,2,-1,0.013107
QAc-G-0030,QAc-G-0018,2,-1,-0.045542
QAc-G-0030,QAc-G-0019,2,-1,-0.058738
QAc-G-0030,QAc-G-0020,2,-1,0.001275
QAc-G-0030,QAc-G-0021,2,-1,-0.105255
QAc-G-0030,QAc-G-0022,2,-1,-0.093821
QAc-G-0030,QAc-G-0023,2,-1,0.224262
QAc-G-0030,QAc-G-0024,2,-1,0.294963
QAc-G-0030,QAc-G-0016,2,-1,-0.02191
QAc-G-0030,QAc-G-0017,2,-1,-0.042369
QAc-G-0030,QAc-G-0250,2,-1,0.0093
QAc-G-0030,QAc-G-0003,2,-1,-0.169963
QAc-G-0030,QAc-G-0004,2,-1,0.018394
QAc-G-0030,QAc-G-0005,2,-1,-0.006242
QAc-G-0030,QAc-G-0006,2,-1,0.02576
QAc-G-0030,QAc-G-0283,2,-1,-0.034601
QAc-G-0030,QAc-G-0265,2,-1,0.222697
QAc-G-0030,QAc-G-0266,2,-1,0.293314
QAc-G-0030,QAc-G-0267,2,-1,-0.002832
QAc-G-0030,QAc-G-0268,2,-1,0.021598
QAc-G-0030,QAc-G-0269,2,-1,0.035823
QAc-G-0030,QAc-G-0270,2,-1,-0.071719
QAc-G-0030,QAc-G-0271,2,-1,-0.063659
QAc-G-0030,QAc-G-0272,2,-1,0.009167
QAc-G-0030,QAc-G-0273,2,-1,0.12659
QAc-G-0030,QAc-G-0274,2,-1,-0.047808
QAc-G-0030,QAc-G-0251,2,-1,-0.037626
QAc-G-0030,QAc-G-0252,2,-1,-0.085912
QAc-G-0030,QAc-G-0253,2,-1,0.142523
QAc-G-0030,QAc-G-0254,2,-1,0.347716
QAc-G-0030,QAc-G-0255,2,-1,-0.114996
QAc-G-0030,QAc-G-0256,2,-1,-0.065512
QAc-G-0030,QAc-G-0257,2,-1,-0.113512
QAc-G-0030,QAc-G-0258,2,-1,-0.122135
QAc-G-0030,QAc-G-0259,2,-1,-0.158404
QAc-G-0030,QAc-G-0260,2,-1,-0.021987
QAc-G-0030,QAc-G-0261,2,-1,-0.104552
QAc-G-0030,QAc-G-0262,2,-1,-0.052291
QAc-G-0030,QAc-G-0010,2,-1,0.062922
QAc-G-0030,QAc-G-0011,2,-1,-0.045085
QAc-G-0030,QAc-G-0015,2,-1,0.275126
QAc-G-0030,QAc-G-0106,2,-1,-0.025654
QAc-G-0030,QAc-G-0107,2,-1,0.036165
QAc-G-0030,QAc-G-0108,2,-1,-0.014191
QAc-G-0030,QAc-G-0109,2,-1,-0.010935
QAc-G-0030,QAc-G-0110,2,-1,-0.101993
QAc-G-0030,QAc-G-0111,2,-1,-0.054064
QAc-G-0030,QAc-G-0112,2,-1,0.09736
QAc-G-0030,QAc-G-0113,2,-1,-0.01782
QAc-G-0030,QAc-G-0114,2,-1,-0.03847
QAc-G-0030,QAc-G-0115,2,-1,-0.172342
QAc-G-0030,QAc-G-0116,2,-1,-0.037832
QAc-G-0030,QAc-G-0117,2,-1,-0.138849
QAc-G-0030,QAc-G-0118,2,-1,-0.030987
QAc-G-0030,QAc-G-0119,2,-1,-0.031175
QAc-G-0030,QAc-G-0120,2,-1,-0.044858
QAc-G-0030,QAc-G-0121,2,-1,-0.012781
QAc-G-0030,QAc-G-0122,2,-1,-0.008663
QAc-G-0030,QAc-G-0123,2,-1,-0.145351
QAc-G-0030,QAc-G-0124,2,-1,-0.02691
QAc-G-0030,QAc-G-0125,2,-1,-0.001784
QAc-G-0030,QAc-G-0126,2,-1,-0.146722
QAc-G-0030,QAc-G-0127,2,-1,-0.1311
QAc-G-0030,QAc-G-0128,2,-1,-0.01884
QAc-G-0030,QAc-G-0129,2,-1,-0.129493
QAc-G-0030,QAc-G-0130,2,-1,-0.148221
QAc-G-0030,QAc-G-0131,2,-1,-0.084175
QAc-G-0030,QAc-G-0132,2,-1,-0.126547
QAc-G-0030,QAc-G-0133,2,-1,-0.087245
QAc-G-0030,QAc-G-0134,2,-1,-0.045491
QAc-G-0030,QAc-G-0135,2,-1,0.070726
QAc-G-0030,QAc-G-0136,2,-1,-0.010081
QAc-G-0030,QAc-G-0137,2,-1,-0.024526
QAc-G-0030,QAc-G-0138,2,-1,0.016254
QAc-G-0030,QAc-G-0139,2,-1,-0.127321
QAc-G-0030,QAc-G-0140,2,-1,-0.129859
QAc-G-0030,QAc-G-0141,2,-1,-0.022917
QAc-G-0030,QAc-G-0142,2,-1,-0.004394
QAc-G-0030,QAc-G-0143,2,-1,-0.096665
QAc-G-0030,QAc-G-0144,2,-1,-0.015468
QAc-G-0030,QAc-G-0145,2,-1,-0.056613
QAc-G-0030,QAc-G-0146,2,-1,-0.095447
QAc-G-0030,QAc-G-0147,2,-1,-0.084907
QAc-G-0030,QAc-G-0148,2,-1,-0.106074
QAc-G-0030,QAc-G-0149,2,-1,-0.030531
QAc-G-0030,QAc-G-0150,2,-1,-0.077254
QAc-G-0030,QAc-G-0151,2,-1,-0.127265
QAc-G-0030,QAc-G-0152,2,-1,-0.08425
QAc-G-0030,QAc-G-0153,2,-1,-0.145248
QAc-G-0030,QAc-G-0154,2,-1,-0.026481
QAc-G-0030,QAc-G-0155,2,-1,-0.109182
QAc-G-0030,QAc-G-0158,2,-1,-0.004406
QAc-G-0030,QAc-G-0159,2,-1,-0.05217
QAc-G-0030,QAc-G-0160,2,-1,-0.037126
QAc-G-0030,QAc-G-0161,2,-1,-0.004471
QAc-G-0030,QAc-G-0162,2,-1,0.002588
QAc-G-0030,QAc-G-0163,2,-1,-0.009995
QAc-G-0030,QAc-G-0164,2,-1,-0.003593
QAc-G-0030,QAc-G-0165,2,-1,-0.129547
QAc-G-0030,QAc-G-0166,2,-1,0.052569
QAc-G-0030,QAc-G-0167,2,-1,-0.085021
QAc-G-0030,QAc-G-0168,2,-1,0.020271
QAc-G-0030,QAc-G-0169,2,-1,-0.190387
QAc-G-0030,QAc-G-0170,2,-1,-0.139035
QAc-G-0030,QAc-G-0171,2,-1,-0.02852
QAc-G-0030,QAc-G-0172,2,-1,-0.072926
QAc-G-0030,QAc-G-0173,2,-1,0.126659
QAc-G-0030,QAc-G-0174,2,-1,0.014832
QAc-G-0030,QAc-G-0175,2,-1,-0.031263
QAc-G-0030,QAc-G-0176,2,-1,-0.018042
QAc-G-0030,QAc-G-0177,2,-1,-0.077613
QAc-G-0030,QAc-G-0178,2,-1,0.047936
QAc-G-0030,QAc-G-0179,2,-1,-0.001828
QAc-G-0030,QAc-G-0180,2,-1,-0.038956
QAc-G-0030,QAc-G-0181,2,-1,-0.145468
QAc-G-0030,QAc-G-0182,2,-1,-0.087974
QAc-G-0030,QAc-G-0183,2,-1,-0.022195
QAc-G-0030,QAc-G-0184,2,-1,-0.066343
QAc-G-0030,QAc-G-0185,2,-1,-0.089446
