Ind1,Ind2,Pop,Dist,Rel_Coeff
ZFB06,ZFB32,6,-1,0.177224
ZFB06,ZFB33,6,-1,0.060962
ZFB06,ZFB34,6,-1,0.128738
ZFB06,ZFB35,6,-1,-0.027769
ZFB07,ZFB07,7,inbreeding coef,0.000805
ZFB07,ZFB08,7,-1,0.101002
ZFB07,ZFB09,7,-1,0.038379
ZFB07,ZFB10,7,-1,-0.008588
ZFB07,ZFB11,7,-1,-0.246556
ZFB07,ZFB12,7,-1,-0.124441
ZFB07,ZFB13,7,-1,0.091609
ZFB07,ZFB14,7,-1,0.024289
ZFB07,ZFB15,7,-1,-0.064949
ZFB07,ZFB16,7,-1,0.116658
ZFB07,ZFB17,7,-1,0.082215
ZFB07,ZFB18,7,-1,0.033682
ZFB07,ZFB19,7,-1,0.12292
ZFB07,ZFB20,7,-1,0.036813
ZFB07,ZFB21,7,-1,0.252863
ZFB07,ZFB22,7,-1,0.093174
ZFB07,ZFB23,7,-1,-0.057121
ZFB07,ZFB24,7,-1,-0.190195
ZFB07,ZFB25,7,-1,0.284174
ZFB07,ZFB26,7,-1,0.199633
ZFB07,ZFB27,7,-1,-0.071211
ZFB07,ZFB28,7,-1,0.019592
ZFB07,ZFB29,7,-1,-0.254384
ZFB07,ZFB30,7,-1,0.140141
ZFB07,ZFB31,7,-1,0.140141
ZFB07,ZFB32,7,-1,0.018026
ZFB07,ZFB33,7,-1,-0.104088
ZFB07,ZFB34,7,-1,-0.003892
ZFB07,ZFB35,7,-1,0.050904
ZFB08,ZFB08,8,inbreeding coef,0.408258
ZFB08,ZFB09,8,-1,0.192129
ZFB08,ZFB10,8,-1,-0.009094
ZFB08,ZFB11,8,-1,-0.235656
ZFB08,ZFB12,8,-1,-0.119394
ZFB08,ZFB13,8,-1,0.215189
ZFB08,ZFB14,8,-1,-0.214087
ZFB08,ZFB15,8,-1,-0.010584
ZFB08,ZFB16,8,-1,0.057981
ZFB08,ZFB17,8,-1,-0.131318
ZFB08,ZFB18,8,-1,-0.021018
ZFB08,ZFB19,8,-1,0.140662
ZFB08,ZFB20,8,-1,-0.070206
ZFB08,ZFB21,8,-1,0.135489
ZFB08,ZFB22,8,-1,-0.173053
ZFB08,ZFB23,8,-1,-0.159639
ZFB08,ZFB24,8,-1,-0.234166
ZFB08,ZFB25,8,-1,-0.095545
ZFB08,ZFB26,8,-1,-0.123866
ZFB08,ZFB27,8,-1,-0.016546
ZFB08,ZFB28,8,-1,0.017736
ZFB08,ZFB29,8,-1,-0.295278
ZFB08,ZFB30,8,-1,0.132508
ZFB08,ZFB31,8,-1,-0.287913
ZFB08,ZFB32,8,-1,0.27709
ZFB08,ZFB33,8,-1,-0.047848
ZFB08,ZFB34,8,-1,0.228604
ZFB08,ZFB35,8,-1,0.019928
ZFB09,ZFB09,9,inbreeding coef,-0.441351
ZFB09,ZFB10,9,-1,-0.016546
ZFB09,ZFB11,9,-1,-0.034433
ZFB09,ZFB12,9,-1,0.02966
ZFB09,ZFB13,9,-1,-0.00094
ZFB09,ZFB14,9,-1,-0.012864
ZFB09,ZFB15,9,-1,0.034132
ZFB09,ZFB16,9,-1,-0.001641
ZFB09,ZFB17,9,-1,-0.034433
ZFB09,ZFB18,9,-1,0.180205
ZFB09,ZFB19,9,-1,-0.075467
ZFB09,ZFB20,9,-1,0.026679
ZFB09,ZFB21,9,-1,0.128036
ZFB09,ZFB22,9,-1,0.02817
ZFB09,ZFB23,9,-1,-0.010584
ZFB09,ZFB24,9,-1,-0.032942
ZFB09,ZFB25,9,-1,0.00134
ZFB09,ZFB26,9,-1,-0.079149
ZFB09,ZFB27,9,-1,0.02817
ZFB09,ZFB28,9,-1,-0.041886
ZFB09,ZFB29,9,-1,-0.041886
ZFB09,ZFB30,9,-1,0.020717
ZFB09,ZFB31,9,-1,-0.034521
ZFB09,ZFB32,9,-1,0.008793
ZFB09,ZFB33,9,-1,-0.003132
ZFB09,ZFB34,9,-1,0.116813
ZFB09,ZFB35,9,-1,-0.039694
ZFB10,ZFB10,10,inbreeding coef,-0.009094
ZFB10,ZFB11,10,-1,-0.02698
ZFB10,ZFB12,10,-1,-0.171563
ZFB10,ZFB13,10,-1,-0.045656
ZFB10,ZFB14,10,-1,-0.005411
ZFB10,ZFB15,10,-1,-0.010584
ZFB10,ZFB16,10,-1,0.162319
ZFB10,ZFB17,10,-1,0.025189
ZFB10,ZFB18,10,-1,0.187658
ZFB10,ZFB19,10,-1,-0.015845
ZFB10,ZFB20,10,-1,0.086301
ZFB10,ZFB21,10,-1,-0.073187
ZFB10,ZFB22,10,-1,0.035623
ZFB10,ZFB23,10,-1,0.153375
ZFB10,ZFB24,10,-1,-0.129828
ZFB10,ZFB25,10,-1,0.217469
ZFB10,ZFB26,10,-1,0.08481
ZFB10,ZFB27,10,-1,0.087791
ZFB10,ZFB28,10,-1,-0.086602
ZFB10,ZFB29,10,-1,0.017736
ZFB10,ZFB30,10,-1,-0.128337
ZFB10,ZFB31,10,-1,0.025101
ZFB10,ZFB32,10,-1,-0.140261
ZFB10,ZFB33,10,-1,0.004321
ZFB10,ZFB34,10,-1,-0.032241
ZFB10,ZFB35,10,-1,-0.08441
ZFB11,ZFB11,11,inbreeding coef,-0.044867
ZFB11,ZFB12,11,-1,0.175734
ZFB11,ZFB13,11,-1,-0.115711
ZFB11,ZFB14,11,-1,0.133209
ZFB11,ZFB15,11,-1,0.023698
ZFB11,ZFB16,11,-1,-0.168582
ZFB11,ZFB17,11,-1,-0.044867
ZFB11,ZFB18,11,-1,0.013264
ZFB11,ZFB19,11,-1,0.018437
ZFB11,ZFB20,11,-1,-0.088092
ZFB11,ZFB21,11,-1,-0.299749
ZFB11,ZFB22,11,-1,-0.034433
ZFB11,ZFB23,11,-1,0.135489
ZFB11,ZFB24,11,-1,0.373976
ZFB11,ZFB25,11,-1,-0.009094
ZFB11,ZFB26,11,-1,0.014755
ZFB11,ZFB27,11,-1,0.174243
ZFB11,ZFB28,11,-1,0.052018
ZFB11,ZFB29,11,-1,0.312863
ZFB11,ZFB30,11,-1,-0.041886
ZFB11,ZFB31,11,-1,0.111552
ZFB11,ZFB32,11,-1,0.050528
ZFB11,ZFB33,11,-1,0.038604
ZFB11,ZFB34,11,-1,-0.050128
ZFB11,ZFB35,11,-1,0.002041
ZFB12,ZFB12,12,inbreeding coef,0.08332
ZFB12,ZFB13,12,-1,-0.103787
ZFB12,ZFB14,12,-1,0.092965
ZFB12,ZFB15,12,-1,0.035623
ZFB12,ZFB16,12,-1,-0.052319
ZFB12,ZFB17,12,-1,0.019227
ZFB12,ZFB18,12,-1,0.025189
ZFB12,ZFB19,12,-1,-0.178314
ZFB12,ZFB20,12,-1,0.080339
ZFB12,ZFB21,12,-1,-0.02698
ZFB12,ZFB22,12,-1,0.081829
ZFB12,ZFB23,12,-1,0.095244
ZFB12,ZFB24,12,-1,0.281562
ZFB12,ZFB25,12,-1,-0.153676
ZFB12,ZFB26,12,-1,-0.077659
ZFB12,ZFB27,12,-1,-0.126847
ZFB12,ZFB28,12,-1,0.063943
ZFB12,ZFB29,12,-1,0.22045
ZFB12,ZFB30,12,-1,-0.08213
ZFB12,ZFB31,12,-1,-0.085199
ZFB12,ZFB32,12,-1,0.114621
ZFB12,ZFB33,12,-1,0.050528
ZFB12,ZFB34,12,-1,0.013966
ZFB12,ZFB35,12,-1,0.066135
ZFB13,ZFB13,13,inbreeding coef,-0.49957
ZFB13,ZFB14,13,-1,0.114534
ZFB13,ZFB15,13,-1,-0.099315
ZFB13,ZFB16,13,-1,0.073587
ZFB13,ZFB17,13,-1,-0.063542
ZFB13,ZFB18,13,-1,-0.05758
ZFB13,ZFB19,13,-1,0.417114
ZFB13,ZFB20,13,-1,-0.106768
ZFB13,ZFB21,13,-1,-0.005411
ZFB13,ZFB22,13,-1,-0.209615
ZFB13,ZFB23,13,-1,-0.039694
ZFB13,ZFB24,13,-1,-0.16639
ZFB13,ZFB25,13,-1,0.0244
ZFB13,ZFB26,13,-1,-0.003921
ZFB13,ZFB27,13,-1,-0.157447
ZFB13,ZFB28,13,-1,0.085512
ZFB13,ZFB29,13,-1,-0.123164
ZFB13,ZFB30,13,-1,-0.008392
ZFB13,ZFB31,13,-1,0.197215
ZFB13,ZFB32,13,-1,0.13619
ZFB13,ZFB33,13,-1,-0.08441
ZFB13,ZFB34,13,-1,0.087704
ZFB13,ZFB35,13,-1,0.035535
ZFB14,ZFB14,14,inbreeding coef,-0.210405
ZFB14,ZFB15,14,-1,-0.163409
ZFB14,ZFB16,14,-1,-0.094844
ZFB14,ZFB17,14,-1,0.028871
ZFB14,ZFB18,14,-1,0.19134
ZFB14,ZFB19,14,-1,0.040006
ZFB14,ZFB20,14,-1,-0.118692
ZFB14,ZFB21,14,-1,-0.069505
ZFB14,ZFB22,14,-1,-0.065033
ZFB14,ZFB23,14,-1,0.05272
ZFB14,ZFB24,14,-1,0.030362
ZFB14,ZFB25,14,-1,0.116813
ZFB14,ZFB26,14,-1,-0.015845
ZFB14,ZFB27,14,-1,-0.22154
ZFB14,ZFB28,14,-1,0.125756
ZFB14,ZFB29,14,-1,0.230094
ZFB14,ZFB30,14,-1,-0.228993
ZFB14,ZFB31,14,-1,0.393966
ZFB14,ZFB32,14,-1,0.072097
ZFB14,ZFB33,14,-1,-0.096334
ZFB14,ZFB34,14,-1,0.127948
ZFB14,ZFB35,14,-1,0.075779
ZFB15,ZFB15,15,inbreeding coef,-0.012075
ZFB15,ZFB16,15,-1,0.265166
ZFB15,ZFB17,15,-1,0.180205
ZFB15,ZFB18,15,-1,-0.179016
ZFB15,ZFB19,15,-1,-0.069505
ZFB15,ZFB20,15,-1,0.241317
ZFB15,ZFB21,15,-1,0.02966
ZFB15,ZFB22,15,-1,0.190639
ZFB15,ZFB23,15,-1,-0.056791
ZFB15,ZFB24,15,-1,0.129527
ZFB15,ZFB25,15,-1,-0.201374
ZFB15,ZFB26,15,-1,-0.073187
ZFB15,ZFB27,15,-1,0.13847
ZFB15,ZFB28,15,-1,-0.244599
ZFB15,ZFB29,15,-1,0.016245
ZFB15,ZFB30,15,-1,0.078848
ZFB15,ZFB31,15,-1,-0.185065
ZFB15,ZFB32,15,-1,-0.298259
ZFB15,ZFB33,15,-1,0.159338
ZFB15,ZFB34,15,-1,-0.138069
ZFB15,ZFB35,15,-1,0.070606
ZFB16,ZFB16,16,inbreeding coef,-0.083621
ZFB16,ZFB17,16,-1,0.24877
ZFB16,ZFB18,16,-1,-0.110451
ZFB16,ZFB19,16,-1,0.051229
ZFB16,ZFB20,16,-1,0.309882
ZFB16,ZFB21,16,-1,0.098225
ZFB16,ZFB22,16,-1,0.154866
ZFB16,ZFB23,16,-1,0.011774
ZFB16,ZFB24,16,-1,-0.062753
ZFB16,ZFB25,16,-1,-0.028471
ZFB16,ZFB26,16,-1,0.047547
ZFB16,ZFB27,16,-1,-0.05381
ZFB16,ZFB28,16,-1,-0.176034
ZFB16,ZFB29,16,-1,-0.071697
ZFB16,ZFB30,16,-1,-0.009094
ZFB16,ZFB31,16,-1,-0.1165
ZFB16,ZFB32,16,-1,-0.229694
ZFB16,ZFB33,16,-1,0.019227
ZFB16,ZFB34,16,-1,-0.173843
ZFB16,ZFB35,16,-1,0.034833
ZFB17,ZFB17,17,inbreeding coef,-0.044867
ZFB17,ZFB18,17,-1,-0.091074
ZFB17,ZFB19,17,-1,-0.085901
ZFB17,ZFB20,17,-1,0.224921
ZFB17,ZFB21,17,-1,-0.038905
ZFB17,ZFB22,17,-1,0.226412
ZFB17,ZFB23,17,-1,-0.021018
ZFB17,ZFB24,17,-1,0.060962
ZFB17,ZFB25,17,-1,-0.009094
ZFB17,ZFB26,17,-1,0.066924
ZFB17,ZFB27,17,-1,-0.19094
ZFB17,ZFB28,17,-1,-0.156657
ZFB17,ZFB29,17,-1,0.052018
ZFB17,ZFB30,17,-1,-0.146224
ZFB17,ZFB31,17,-1,-0.097123
ZFB17,ZFB32,17,-1,-0.105979
ZFB17,ZFB33,17,-1,-0.013565
ZFB17,ZFB34,17,-1,-0.102296
ZFB17,ZFB35,17,-1,0.106379
ZFB18,ZFB18,18,inbreeding coef,0.175733
ZFB18,ZFB19,18,-1,-0.184276
ZFB18,ZFB20,18,-1,-0.029961
ZFB18,ZFB21,18,-1,0.123565
ZFB18,ZFB22,18,-1,0.023698
ZFB18,ZFB23,18,-1,0.141451
ZFB18,ZFB24,18,-1,-0.089583
ZFB18,ZFB25,18,-1,0.205544
ZFB18,ZFB26,18,-1,-0.031452
ZFB18,ZFB27,18,-1,-0.028471
ZFB18,ZFB28,18,-1,0.057981
ZFB18,ZFB29,18,-1,0.11015
ZFB18,ZFB30,18,-1,-0.140261
ZFB18,ZFB31,18,-1,0.169684
ZFB18,ZFB32,18,-1,0.004321
ZFB18,ZFB33,18,-1,-0.059772
ZFB18,ZFB34,18,-1,0.164511
ZFB18,ZFB35,18,-1,-0.148503
ZFB19,ZFB19,19,inbreeding coef,-0.231272
ZFB19,ZFB20,19,-1,-0.129126
ZFB19,ZFB21,19,-1,-0.184276
ZFB19,ZFB22,19,-1,-0.231974
ZFB19,ZFB23,19,-1,-0.009883
ZFB19,ZFB24,19,-1,-0.08441
ZFB19,ZFB25,19,-1,0.106379
ZFB19,ZFB26,19,-1,0.078059
ZFB19,ZFB27,19,-1,0.028871
ZFB19,ZFB28,19,-1,0.063154
ZFB19,ZFB29,19,-1,-0.197691
ZFB19,ZFB30,19,-1,0.125756
ZFB19,ZFB31,19,-1,0.279195
ZFB19,ZFB32,19,-1,0.113832
ZFB19,ZFB33,19,-1,-0.106768
ZFB19,ZFB34,19,-1,-0.038992
ZFB19,ZFB35,19,-1,0.013177
ZFB20,ZFB20,20,inbreeding coef,0.077358
ZFB20,ZFB21,20,-1,0.126546
ZFB20,ZFB22,20,-1,0.287524
ZFB20,ZFB23,20,-1,-0.012075
ZFB20,ZFB24,20,-1,0.017736
ZFB20,ZFB25,20,-1,-0.052319
ZFB20,ZFB26,20,-1,-0.08064
ZFB20,ZFB27,20,-1,0.078848
ZFB20,ZFB28,20,-1,-0.095545
ZFB20,ZFB29,20,-1,-0.095545
ZFB20,ZFB30,20,-1,-0.032942
ZFB20,ZFB31,20,-1,-0.036011
ZFB20,ZFB32,20,-1,-0.253543
ZFB20,ZFB33,20,-1,0.047547
ZFB20,ZFB34,20,-1,-0.145522
ZFB20,ZFB35,20,-1,-0.041184
ZFB21,ZFB21,21,inbreeding coef,0.280071
ZFB21,ZFB22,21,-1,0.180205
ZFB21,ZFB23,21,-1,-0.067225
ZFB21,ZFB24,21,-1,-0.193921
ZFB21,ZFB25,21,-1,0.049037
ZFB21,ZFB26,21,-1,0.020717
ZFB21,ZFB27,21,-1,0.023698
ZFB21,ZFB28,21,-1,0.057981
ZFB21,ZFB29,21,-1,-0.150695
ZFB21,ZFB30,21,-1,0.172752
ZFB21,ZFB31,21,-1,-0.038992
ZFB21,ZFB32,21,-1,-0.100017
ZFB21,ZFB33,21,-1,0.044566
ZFB21,ZFB34,21,-1,0.008004
ZFB21,ZFB35,21,-1,-0.044165
ZFB22,ZFB22,22,inbreeding coef,0.080339
ZFB22,ZFB23,22,-1,-0.010584
ZFB22,ZFB24,22,-1,0.071396
ZFB22,ZFB25,22,-1,0.053509
ZFB22,ZFB26,22,-1,0.025189
ZFB22,ZFB27,22,-1,0.132508
ZFB22,ZFB28,22,-1,-0.146224
ZFB22,ZFB29,22,-1,-0.041886
ZFB22,ZFB30,22,-1,0.020717
ZFB22,ZFB31,22,-1,0.017648
ZFB22,ZFB32,22,-1,-0.304221
ZFB22,ZFB33,22,-1,0.101206
ZFB22,ZFB34,22,-1,-0.091863
ZFB22,ZFB35,22,-1,0.012475
ZFB23,ZFB23,23,inbreeding coef,-0.414521
ZFB23,ZFB24,23,-1,0.136979
ZFB23,ZFB25,23,-1,0.119093
ZFB23,ZFB26,23,-1,0.195111
ZFB23,ZFB27,23,-1,0.041585
ZFB23,ZFB28,23,-1,0.023698
ZFB23,ZFB29,23,-1,0.180205
ZFB23,ZFB30,23,-1,-0.018037
ZFB23,ZFB31,23,-1,0.031063
ZFB23,ZFB32,23,-1,0.022208
ZFB23,ZFB33,23,-1,-0.041886
ZFB23,ZFB34,23,-1,-0.130617
ZFB23,ZFB35,23,-1,-0.078448
ZFB24,ZFB24,24,inbreeding coef,0.16679
ZFB24,ZFB25,24,-1,-0.111941
ZFB24,ZFB26,24,-1,0.120583
ZFB24,ZFB27,24,-1,0.071396
ZFB24,ZFB28,24,-1,-0.155167
ZFB24,ZFB29,24,-1,0.314354
ZFB24,ZFB30,24,-1,0.011774
ZFB24,ZFB31,24,-1,-0.095633
ZFB24,ZFB32,24,-1,-0.052319
ZFB24,ZFB33,24,-1,0.092263
ZFB24,ZFB34,24,-1,-0.100806
ZFB24,ZFB35,24,-1,0.10787
ZFB25,ZFB25,25,inbreeding coef,0.235355
ZFB25,ZFB26,25,-1,0.311373
ZFB25,ZFB27,25,-1,0.105678
ZFB25,ZFB28,25,-1,0.087791
ZFB25,ZFB29,25,-1,-0.173053
ZFB25,ZFB30,25,-1,-0.006113
ZFB25,ZFB31,25,-1,0.356001
ZFB25,ZFB32,25,-1,0.034132
ZFB25,ZFB33,25,-1,-0.134299
ZFB25,ZFB34,25,-1,-0.066523
ZFB25,ZFB35,25,-1,-0.066523
ZFB26,ZFB26,26,inbreeding coef,0.178715
ZFB26,ZFB27,26,-1,0.025189
ZFB26,ZFB28,26,-1,-0.097036
ZFB26,ZFB29,26,-1,0.007302
ZFB26,ZFB30,26,-1,0.122074
ZFB26,ZFB31,26,-1,0.014667
ZFB26,ZFB32,26,-1,0.005812
ZFB26,ZFB33,26,-1,-0.058282
ZFB26,ZFB34,26,-1,-0.199182
ZFB26,ZFB35,26,-1,0.061663
ZFB27,ZFB27,27,inbreeding coef,0.184677
ZFB27,ZFB28,27,-1,0.062452
ZFB27,ZFB29,27,-1,-0.146224
ZFB27,ZFB30,27,-1,0.281562
ZFB27,ZFB31,27,-1,0.121986
ZFB27,ZFB32,27,-1,-0.147714
ZFB27,ZFB33,27,-1,0.101206
ZFB27,ZFB34,27,-1,-0.144032
ZFB27,ZFB35,27,-1,-0.144032
ZFB28,ZFB28,28,inbreeding coef,-0.059772
ZFB28,ZFB29,28,-1,-0.007603
ZFB28,ZFB30,28,-1,0.055
ZFB28,ZFB31,28,-1,0.208438
ZFB28,ZFB32,28,-1,0.460427
ZFB28,ZFB33,28,-1,-0.125356
ZFB28,ZFB34,28,-1,-0.005411
ZFB28,ZFB35,28,-1,-0.161918
ZFB29,ZFB29,29,inbreeding coef,0.253242
ZFB29,ZFB30,29,-1,-0.153676
ZFB29,ZFB31,29,-1,-0.104576
ZFB29,ZFB32,29,-1,-0.009094
ZFB29,ZFB33,29,-1,0.08332
ZFB29,ZFB34,29,-1,-0.005411
ZFB29,ZFB35,29,-1,0.046758
ZFB30,ZFB30,30,inbreeding coef,-0.143243
ZFB30,ZFB31,30,-1,-0.094142
ZFB30,ZFB32,30,-1,0.00134
ZFB30,ZFB33,30,-1,0.041585
