"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81","X82","X83","X84","X85","X86","X87","X88","X89","X90"
"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2",0.365079365079365,0.5,0.459459459459459,0.260869565217391,0.25,NA,NA,NA,NA,0.333333333333333,0.464285714285714,0.459459459459459,0.260869565217391,0.166666666666667,NA,NA,NA,NA,0.285714285714286,0.428571428571429,0.378378378378378,0.217391304347826,0.0833333333333333,NA,NA,NA,NA,0.301587301587302,0.5,0.405405405405405,0.130434782608696,0.166666666666667,NA,NA,NA,NA,0.349206349206349,0.607142857142857,0.513513513513513,0.173913043478261,0.0833333333333333,NA,NA,NA,NA,0.333333333333333,0.428571428571429,0.432432432432432,0.347826086956522,0.0833333333333333,NA,NA,NA,NA,0.317460317460317,0.5,0.432432432432432,0.173913043478261,0.166666666666667,NA,NA,NA,NA,0.301587301587302,0.464285714285714,0.405405405405405,0.173913043478261,0.166666666666667,NA,NA,NA,NA,0.333333333333333,0.464285714285714,0.486486486486487,0.347826086956522,0,NA,NA,NA,NA,0.317460317460317,0.5,0.405405405405405,0.217391304347826,0.0833333333333333,NA,NA,NA,NA
"3",0.46031746031746,0.642857142857143,0.540540540540541,0.347826086956522,0.25,NA,NA,NA,NA,0.396825396825397,0.535714285714286,0.459459459459459,0.260869565217391,0.333333333333333,NA,NA,NA,NA,0.412698412698413,0.571428571428571,0.513513513513513,0.347826086956522,0.166666666666667,NA,NA,NA,NA,0.380952380952381,0.535714285714286,0.486486486486487,0.304347826086957,0.166666666666667,NA,NA,NA,NA,0.507936507936508,0.714285714285714,0.621621621621622,0.347826086956522,0.333333333333333,NA,NA,NA,NA,0.349206349206349,0.464285714285714,0.459459459459459,0.347826086956522,0.0833333333333333,NA,NA,NA,NA,0.380952380952381,0.535714285714286,0.513513513513513,0.304347826086957,0.166666666666667,NA,NA,NA,NA,0.46031746031746,0.642857142857143,0.594594594594595,0.391304347826087,0.166666666666667,NA,NA,NA,NA,0.333333333333333,0.428571428571429,0.459459459459459,0.304347826086957,0.166666666666667,NA,NA,NA,NA,0.380952380952381,0.607142857142857,0.540540540540541,0.260869565217391,0.0833333333333333,NA,NA,NA,NA
"4",0.444444444444444,0.678571428571429,0.594594594594595,0.347826086956522,0.0833333333333333,NA,NA,NA,NA,0.444444444444444,0.678571428571429,0.621621621621622,0.304347826086957,0.166666666666667,NA,NA,NA,NA,0.444444444444444,0.607142857142857,0.594594594594595,0.391304347826087,0.166666666666667,NA,NA,NA,NA,0.46031746031746,0.607142857142857,0.594594594594595,0.347826086956522,0.333333333333333,NA,NA,NA,NA,0.412698412698413,0.571428571428571,0.567567567567568,0.347826086956522,0.166666666666667,NA,NA,NA,NA,0.46031746031746,0.678571428571429,0.621621621621622,0.304347826086957,0.25,NA,NA,NA,NA,0.523809523809524,0.785714285714286,0.675675675675676,0.347826086956522,0.25,NA,NA,NA,NA,0.53968253968254,0.75,0.756756756756757,0.434782608695652,0.25,NA,NA,NA,NA,0.444444444444444,0.678571428571429,0.621621621621622,0.304347826086957,0.166666666666667,NA,NA,NA,NA,0.476190476190476,0.607142857142857,0.621621621621622,0.478260869565217,0.166666666666667,NA,NA,NA,NA
"5",0.555555555555556,0.821428571428571,0.756756756756757,0.434782608695652,0.166666666666667,NA,NA,NA,NA,0.523809523809524,0.714285714285714,0.648648648648649,0.478260869565217,0.166666666666667,NA,NA,NA,NA,0.492063492063492,0.642857142857143,0.621621621621622,0.478260869565217,0.166666666666667,NA,NA,NA,NA,0.53968253968254,0.75,0.702702702702703,0.434782608695652,0.25,NA,NA,NA,NA,0.507936507936508,0.714285714285714,0.675675675675676,0.434782608695652,0.166666666666667,NA,NA,NA,NA,0.507936507936508,0.714285714285714,0.648648648648649,0.391304347826087,0.25,NA,NA,NA,NA,0.523809523809524,0.714285714285714,0.675675675675676,0.478260869565217,0.166666666666667,NA,NA,NA,NA,0.507936507936508,0.678571428571429,0.594594594594595,0.391304347826087,0.333333333333333,NA,NA,NA,NA,0.476190476190476,0.678571428571429,0.594594594594595,0.347826086956522,0.25,NA,NA,NA,NA,0.53968253968254,0.678571428571429,0.702702702702703,0.565217391304348,0.166666666666667,NA,NA,NA,NA
"6",0.507936507936508,0.678571428571429,0.675675675675676,0.478260869565217,0.166666666666667,NA,NA,NA,NA,0.507936507936508,0.678571428571429,0.675675675675676,0.434782608695652,0.25,NA,NA,NA,NA,0.53968253968254,0.714285714285714,0.702702702702703,0.391304347826087,0.416666666666667,NA,NA,NA,NA,0.476190476190476,0.785714285714286,0.702702702702703,0.260869565217391,0.166666666666667,NA,NA,NA,NA,0.476190476190476,0.714285714285714,0.648648648648649,0.347826086956522,0.166666666666667,NA,NA,NA,NA,0.523809523809524,0.678571428571429,0.675675675675676,0.521739130434783,0.166666666666667,NA,NA,NA,NA,0.507936507936508,0.714285714285714,0.702702702702703,0.434782608695652,0.166666666666667,NA,NA,NA,NA,0.507936507936508,0.678571428571429,0.648648648648649,0.478260869565217,0.166666666666667,NA,NA,NA,NA,0.571428571428571,0.75,0.72972972972973,0.565217391304348,0.166666666666667,NA,NA,NA,NA,0.587301587301587,0.714285714285714,0.72972972972973,0.652173913043478,0.166666666666667,NA,NA,NA,NA
"7",0.53968253968254,0.714285714285714,0.72972972972973,0.521739130434783,0.166666666666667,NA,NA,NA,NA,0.603174603174603,0.678571428571429,0.702702702702703,0.695652173913043,0.25,NA,NA,NA,NA,0.523809523809524,0.75,0.72972972972973,0.434782608695652,0.166666666666667,NA,NA,NA,NA,0.53968253968254,0.75,0.702702702702703,0.434782608695652,0.25,NA,NA,NA,NA,0.619047619047619,0.75,0.72972972972973,0.565217391304348,0.416666666666667,NA,NA,NA,NA,0.555555555555556,0.821428571428571,0.756756756756757,0.434782608695652,0.166666666666667,NA,NA,NA,NA,0.492063492063492,0.785714285714286,0.756756756756757,0.347826086956522,0.0833333333333333,NA,NA,NA,NA,0.571428571428571,0.75,0.72972972972973,0.521739130434783,0.25,NA,NA,NA,NA,0.634920634920635,0.821428571428571,0.783783783783784,0.652173913043478,0.166666666666667,NA,NA,NA,NA,0.571428571428571,0.785714285714286,0.756756756756757,0.521739130434783,0.166666666666667,NA,NA,NA,NA
"8",0.53968253968254,0.785714285714286,0.72972972972973,0.434782608695652,0.166666666666667,NA,NA,NA,NA,0.650793650793651,0.785714285714286,0.810810810810811,0.739130434782609,0.166666666666667,NA,NA,NA,NA,0.555555555555556,0.678571428571429,0.702702702702703,0.565217391304348,0.25,NA,NA,NA,NA,0.634920634920635,0.857142857142857,0.837837837837838,0.608695652173913,0.166666666666667,NA,NA,NA,NA,0.587301587301587,0.785714285714286,0.783783783783784,0.565217391304348,0.166666666666667,NA,NA,NA,NA,0.53968253968254,0.785714285714286,0.72972972972973,0.434782608695652,0.166666666666667,NA,NA,NA,NA,0.634920634920635,0.785714285714286,0.756756756756757,0.608695652173913,0.333333333333333,NA,NA,NA,NA,0.603174603174603,0.75,0.783783783783784,0.521739130434783,0.416666666666667,NA,NA,NA,NA,0.619047619047619,0.857142857142857,0.810810810810811,0.521739130434783,0.25,NA,NA,NA,NA,0.603174603174603,0.821428571428571,0.783783783783784,0.521739130434783,0.25,NA,NA,NA,NA
"9",0.587301587301587,0.785714285714286,0.783783783783784,0.521739130434783,0.25,NA,NA,NA,NA,0.666666666666667,0.821428571428571,0.810810810810811,0.652173913043478,0.333333333333333,NA,NA,NA,NA,0.587301587301587,0.785714285714286,0.72972972972973,0.478260869565217,0.333333333333333,NA,NA,NA,NA,0.634920634920635,0.821428571428571,0.783783783783784,0.608695652173913,0.25,NA,NA,NA,NA,0.507936507936508,0.642857142857143,0.621621621621622,0.521739130434783,0.166666666666667,NA,NA,NA,NA,0.587301587301587,0.785714285714286,0.783783783783784,0.565217391304348,0.166666666666667,NA,NA,NA,NA,0.650793650793651,0.821428571428571,0.756756756756757,0.521739130434783,0.5,NA,NA,NA,NA,0.619047619047619,0.821428571428571,0.837837837837838,0.608695652173913,0.166666666666667,NA,NA,NA,NA,0.603174603174603,0.75,0.756756756756757,0.565217391304348,0.333333333333333,NA,NA,NA,NA,0.650793650793651,0.821428571428571,0.783783783783784,0.608695652173913,0.333333333333333,NA,NA,NA,NA
"10",0.571428571428571,0.821428571428571,0.756756756756757,0.478260869565217,0.166666666666667,NA,NA,NA,NA,0.619047619047619,0.821428571428571,0.810810810810811,0.565217391304348,0.25,NA,NA,NA,NA,0.603174603174603,0.821428571428571,0.810810810810811,0.521739130434783,0.25,NA,NA,NA,NA,0.603174603174603,0.821428571428571,0.837837837837838,0.565217391304348,0.166666666666667,NA,NA,NA,NA,0.698412698412698,0.785714285714286,0.810810810810811,0.695652173913043,0.5,NA,NA,NA,NA,0.682539682539683,0.857142857142857,0.810810810810811,0.608695652173913,0.416666666666667,NA,NA,NA,NA,0.571428571428571,0.785714285714286,0.756756756756757,0.521739130434783,0.166666666666667,NA,NA,NA,NA,0.587301587301587,0.857142857142857,0.837837837837838,0.478260869565217,0.166666666666667,NA,NA,NA,NA,0.53968253968254,0.857142857142857,0.756756756756757,0.347826086956522,0.166666666666667,NA,NA,NA,NA,0.650793650793651,0.857142857142857,0.810810810810811,0.608695652173913,0.25,NA,NA,NA,NA
