"","V1","V2","V3","V4","V5","V6","V7","V8","V9"
"1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2",2289.3,1623.6,2002.8,639.3,26.4,0,0,0,0
"3",2897.5,1959.5,2492.9,894.6,43.4,0,0,0,0
"4",3394.6,2178.4,2857.7,1160.3,55.9,0,0,0,0
"5",3780.8,2338.9,3124.8,1373,68.9,0,0,0,0
"6",4133.4,2463.5,3359.6,1594.9,75,0,0,0,0
"7",4418.4,2553.2,3542.6,1776.3,88.9,0,0,0,0
"8",4658.6,2612.4,3680.2,1935.8,110.4,0,0,0,0
"9",4872.4,2659.3,3795.6,2091.6,121.5,0,0,0,0
"10",5057.2,2695.7,3887,2231,130.5,0,0,0,0
"11",5215.5,2720.5,3963.9,2354.4,140.6,0,0,0,0
"12",5376.9,2740.8,4031.3,2482.8,153.3,0,0,0,0
"13",5501.4,2757.3,4087,2575.8,168.3,0,0,0,0
"14",5625.8,2766,4130.5,2685.9,173.9,0,0,0,0
"15",5745.2,2774.6,4169.1,2775.6,195,0,0,0,0
"16",5833.7,2779.1,4204.8,2857,197.6,0,0,0,0
"17",5940.8,2787.2,4243.3,2936.3,217.3,0,0,0,0
"18",6022.2,2788.7,4246.4,2996.1,237.4,0,0,0,0
"19",6097.4,2790.9,4271.4,3067.5,239,0,0,0,0
"20",6167,2794.7,4293.2,3121.6,250.7,0,0,0,0
"21",6232.9,2795.8,4306,3178.5,258.6,0,0,0,0
"22",6315.7,2797.4,4325.1,3239.9,278.4,0,0,0,0
"23",6353.8,2797.3,4329.5,3270.5,286,0,0,0,0
"24",6453.2,2797.1,4337.8,3348.1,308,0,0,0,0
"25",6492.7,2798.9,4351.1,3378.9,314.9,0,0,0,0
"26",6546.9,2798.6,4357.2,3432.9,315.4,0,0,0,0
"27",6602.7,2799.2,4360.1,3465.3,338.2,0,0,0,0
"28",6643.7,2799.5,4366.5,3499.7,344.5,0,0,0,0
"29",6689.9,2799.4,4373.7,3539.2,351.3,0,0,0,0
"30",6744.8,2799.9,4375.2,3579.3,365.6,0,0,0,0
"31",6773.4,2799.7,4378.4,3594.6,379.1,0,0,0,0
"32",6817.2,2799.8,4383.5,3634.5,382.9,0,0,0,0
"33",6853,2799.9,4385,3652.5,400.6,0,0,0,0
"34",6882.5,2799.9,4386.6,3673.1,409.5,0,0,0,0
"35",6911.6,2800,4390.6,3695.3,416.3,0,0,0,0
"36",6939,2800,4390.7,3711.8,427.2,0,0,0,0
"37",6976.8,2799.9,4392.3,3739.6,437.3,0,0,0,0
"38",7014.7,2800,4393,3763.5,451.2,0,0,0,0
"39",7040.4,2799.8,4394.4,3782.4,458.2,0,0,0,0
"40",7071.6,2800,4395.5,3801.2,470.4,0,0,0,0
"41",7099.7,2800,4395.7,3815.3,484.4,0,0,0,0
"42",7141.8,2800,4396.2,3836.1,505.7,0,0,0,0
"43",7148.7,2800,4396.3,3844.7,504,0,0,0,0
"44",7191.2,2800,4397.2,3866.3,524.9,0,0,0,0
"45",7192.3,2800,4397.3,3873.2,519.1,0,0,0,0
"46",7228.2,2800,4397.8,3895.7,532.5,0,0,0,0
"47",7238.1,2800,4398.3,3901.6,536.5,0,0,0,0
"48",7269.5,2800,4398.4,3916.7,552.8,0,0,0,0
"49",7290.3,2800,4398.4,3932.6,557.7,0,0,0,0
"50",7307,2800,4398.8,3942,565,0,0,0,0
"51",7340.3,2800,4399.2,3960.7,579.6,0,0,0,0
"52",7346.2,2800,4399.2,3962.4,583.8,0,0,0,0
"53",7362.2,2800,4399.3,3964.1,598.1,0,0,0,0
"54",7383.7,2800,4399.5,3976.4,607.3,0,0,0,0
"55",7403,2800,4399.4,3985.7,617.3,0,0,0,0
"56",7417.2,2800,4399.6,3993.1,624.1,0,0,0,0
"57",7428.2,2800,4399.8,4007.3,620.9,0,0,0,0
"58",7448,2800,4399.9,4005.9,642.1,0,0,0,0
"59",7475.6,2800,4399.8,4020.8,654.8,0,0,0,0
"60",7479.1,2800,4399.8,4022.3,656.8,0,0,0,0
"61",7505.1,2800,4399.7,4035.1,670,0,0,0,0
"62",7513.2,2800,4399.9,4037.4,675.8,0,0,0,0
"63",7530.9,2800,4400,4048.2,682.7,0,0,0,0
"64",7555.1,2800,4399.8,4053.4,701.7,0,0,0,0
"65",7564.7,2800,4400,4066.5,698.2,0,0,0,0
"66",7564.6,2800,4399.9,4060.3,704.3,0,0,0,0
"67",7583.8,2800,4399.8,4067.9,715.9,0,0,0,0
"68",7608.2,2800,4399.7,4071.3,736.9,0,0,0,0
"69",7624.4,2800,4399.9,4082.9,741.5,0,0,0,0
"70",7639.8,2800,4400,4088.4,751.4,0,0,0,0
"71",7653.4,2800,4400,4098.3,755.1,0,0,0,0
"72",7659,2800,4400,4097.9,761.1,0,0,0,0
"73",7661.2,2800,4400,4094.2,767,0,0,0,0
"74",7677.1,2800,4400,4102,775.1,0,0,0,0
"75",7699.9,2800,4400,4108.7,791.2,0,0,0,0
"76",7712.9,2800,4400,4112.1,800.8,0,0,0,0
"77",7716,2800,4400,4121.7,794.3,0,0,0,0
"78",7721.1,2800,4399.9,4118.5,802.6,0,0,0,0
"79",7739.2,2800,4400,4121.8,817.4,0,0,0,0
"80",7740.4,2800,4400,4122.6,817.8,0,0,0,0
"81",7752.7,2800,4400,4128.9,823.8,0,0,0,0
"82",7777,2800,4400,4128.4,848.6,0,0,0,0
"83",7775.9,2800,4400,4132.4,843.5,0,0,0,0
"84",7792.8,2800,4400,4134.6,858.2,0,0,0,0
"85",7807.3,2800,4400,4136.9,870.4,0,0,0,0
"86",7815,2800,4400,4143.9,871.1,0,0,0,0
"87",7820.9,2800,4400,4140.2,880.7,0,0,0,0
"88",7834.2,2800,4400,4147.3,886.9,0,0,0,0
"89",7842.6,2800,4400,4146.4,896.2,0,0,0,0
"90",7850.7,2800,4400,4154.7,896,0,0,0,0
"91",7860.1,2800,4400,4154.6,905.5,0,0,0,0
"92",7857.9,2800,4400,4153.6,904.3,0,0,0,0
"93",7873.3,2800,4400,4154.5,918.8,0,0,0,0
"94",7890.9,2800,4400,4158.8,932.1,0,0,0,0
"95",7884.6,2800,4400,4160.4,924.2,0,0,0,0
"96",7910.4,2800,4400,4165.5,944.9,0,0,0,0
"97",7907.9,2800,4400,4162.3,945.6,0,0,0,0
"98",7917,2800,4400,4165.7,951.3,0,0,0,0
"99",7927.2,2800,4400,4168.1,959.1,0,0,0,0
"100",7926,2800,4400,4165.7,960.3,0,0,0,0
"101",7934.2,2800,4400,4170.2,964,0,0,0,0
"102",7944.4,2800,4400,4170.5,973.9,0,0,0,0
"103",7958.4,2800,4400,4173.5,984.9,0,0,0,0
"104",7963.6,2800,4400,4174.2,989.4,0,0,0,0
"105",7965.3,2800,4400,4176.2,989.1,0,0,0,0
"106",7983.2,2800,4400,4177.8,1005.4,0,0,0,0
"107",7992.4,2800,4400,4176.5,1015.9,0,0,0,0
"108",7991.2,2800,4400,4177.4,1013.8,0,0,0,0
"109",8000.3,2800,4400,4182.2,1018.1,0,0,0,0
"110",8009.1,2800,4400,4181.9,1027.2,0,0,0,0
"111",8017.7,2800,4400,4181.7,1036,0,0,0,0
"112",8014.6,2800,4400,4181,1033.6,0,0,0,0
"113",8029.5,2800,4400,4182.5,1047,0,0,0,0
"114",8022.9,2800,4400,4182.7,1040.2,0,0,0,0
"115",8045.1,2800,4400,4184.3,1060.8,0,0,0,0
"116",8051.5,2800,4400,4186.9,1064.6,0,0,0,0
"117",8057.3,2800,4400,4187.6,1069.7,0,0,0,0
