"","V1","V2","V3","V4","V5","V6","V7","V8","V9"
"1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2",2315.7,1579.6,1999.8,696,40.1,0,0,0,0
"3",2938.5,1899.6,2481.7,987.9,51,0,0,0,0
"4",3431,2110.9,2830.1,1246.5,73.6,0,0,0,0
"5",3851.2,2271.1,3117.2,1491.6,88.5,0,0,0,0
"6",4175.9,2379.4,3345.8,1700,96.5,0,0,0,0
"7",4471.2,2455.9,3508.5,1891.2,124.1,0,0,0,0
"8",4718.3,2525.6,3664.6,2060.9,131.8,0,0,0,0
"9",4970.7,2561.9,3777.4,2244,164.8,0,0,0,0
"10",5160.2,2601.7,3865.7,2377.4,181.1,0,0,0,0
"11",5347,2630.4,3967.5,2526.6,190,0,0,0,0
"12",5489.7,2645.9,4020.6,2639,204.8,0,0,0,0
"13",5663.1,2657.2,4080.7,2774.1,231.8,0,0,0,0
"14",5784.9,2671,4127.8,2870.7,243.2,0,0,0,0
"15",5908.5,2677.1,4166.3,2968.9,262.5,0,0,0,0
"16",6013.8,2683.2,4202.7,3053.1,277.5,0,0,0,0
"17",6107.9,2686.7,4234.4,3138.2,283,0,0,0,0
"18",6194.8,2690.9,4248.3,3205.7,298.2,0,0,0,0
"19",6280.7,2691.6,4266.6,3269.9,319.2,0,0,0,0
"20",6363.2,2694.1,4286.6,3328.5,340.6,0,0,0,0
"21",6451.4,2696.4,4304.6,3397.7,357.3,0,0,0,0
"22",6506.4,2697.5,4319.3,3444.5,364.4,0,0,0,0
"23",6594.4,2698,4326.9,3508.1,388.3,0,0,0,0
"24",6645.5,2698.6,4335,3544.4,402.5,0,0,0,0
"25",6713.4,2698.6,4343.2,3595.2,419.6,0,0,0,0
"26",6759.7,2699.1,4350.4,3640.1,420.5,0,0,0,0
"27",6822.9,2699.2,4354.9,3688.9,434.8,0,0,0,0
"28",6880.5,2699.5,4366.6,3718.9,462.1,0,0,0,0
"29",6914.2,2699.6,4368.1,3745.6,469,0,0,0,0
"30",6971,2699.8,4372.2,3781.8,489.4,0,0,0,0
"31",7021.3,2699.9,4375.4,3823.3,498.1,0,0,0,0
"32",7051.9,2700,4380.4,3832.8,519.1,0,0,0,0
"33",7104.7,2699.9,4382.6,3873,531.8,0,0,0,0
"34",7148.1,2700,4385.7,3912,536.1,0,0,0,0
"35",7194.7,2699.9,4385.7,3930.9,563.9,0,0,0,0
"36",7203.1,2700,4387.3,3946.2,556.9,0,0,0,0
"37",7244.7,2700,4390.1,3967,577.7,0,0,0,0
"38",7305.4,2699.9,4391.4,4003.3,602.2,0,0,0,0
"39",7334.5,2700,4392.2,4011.4,623.1,0,0,0,0
"40",7359.3,2700,4394.2,4047,612.3,0,0,0,0
"41",7392.3,2700,4393.9,4053.9,638.4,0,0,0,0
"42",7423.7,2700,4395,4071.7,652,0,0,0,0
"43",7445.5,2700,4395.8,4088,657.5,0,0,0,0
"44",7486.5,2700,4396.6,4103.5,683,0,0,0,0
"45",7512.1,2700,4396.1,4117.4,694.7,0,0,0,0
"46",7544.9,2700,4396.5,4137.3,707.6,0,0,0,0
"47",7564.7,2700,4397.1,4148.8,715.9,0,0,0,0
"48",7592.9,2700,4398.4,4165.7,727.2,0,0,0,0
"49",7616.1,2700,4398.8,4176.7,739.4,0,0,0,0
"50",7648.3,2700,4397.7,4193.3,755,0,0,0,0
"51",7655.7,2700,4398.7,4193.2,762.5,0,0,0,0
"52",7689,2700,4398.8,4210,779,0,0,0,0
"53",7707.5,2700,4399.2,4216.6,790.9,0,0,0,0
"54",7717.8,2700,4398.8,4228.8,789,0,0,0,0
"55",7735.2,2700,4399.4,4241.2,794,0,0,0,0
"56",7775,2700,4399.4,4253,822,0,0,0,0
"57",7815.3,2700,4399.7,4264.5,850.8,0,0,0,0
"58",7817.8,2700,4399.8,4273.3,844.5,0,0,0,0
"59",7827.2,2700,4399.7,4280.9,846.3,0,0,0,0
"60",7847.3,2700,4399.8,4287.8,859.5,0,0,0,0
"61",7860.3,2700,4399.7,4296.5,863.8,0,0,0,0
"62",7880.1,2700,4399.8,4298.7,881.4,0,0,0,0
"63",7908.3,2700,4399.9,4310,898.3,0,0,0,0
"64",7919.4,2700,4400,4313.7,905.7,0,0,0,0
"65",7932.1,2700,4399.9,4322.1,910,0,0,0,0
"66",7957.5,2700,4399.7,4333,924.5,0,0,0,0
"67",7978.1,2700,4399.6,4333.9,944.2,0,0,0,0
"68",7992.4,2700,4399.8,4343.6,948.8,0,0,0,0
"69",8011.6,2700,4400,4351.7,959.9,0,0,0,0
"70",8017.8,2700,4400,4354.8,963,0,0,0,0
"71",8036.7,2700,4399.9,4363.4,973.3,0,0,0,0
"72",8053.9,2700,4399.9,4364.1,989.8,0,0,0,0
"73",8061,2700,4400,4371.9,989.1,0,0,0,0
"74",8072.6,2700,4399.9,4375.1,997.5,0,0,0,0
"75",8099.8,2700,4399.9,4380.1,1019.7,0,0,0,0
"76",8103.8,2700,4400,4387,1016.8,0,0,0,0
"77",8117.8,2700,4400,4386.5,1031.3,0,0,0,0
"78",8144.9,2700,4400,4394.3,1050.6,0,0,0,0
"79",8148.4,2700,4400,4396.4,1052,0,0,0,0
"80",8170.8,2700,4400,4405.6,1065.2,0,0,0,0
"81",8178.7,2700,4399.9,4406.1,1072.6,0,0,0,0
"82",8206.2,2700,4400,4411.3,1094.9,0,0,0,0
"83",8211.6,2700,4400,4412.8,1098.8,0,0,0,0
"84",8213.3,2700,4400,4417,1096.3,0,0,0,0
"85",8220.2,2700,4400,4420.9,1099.3,0,0,0,0
"86",8239.1,2700,4400,4422.5,1116.6,0,0,0,0
"87",8238.2,2700,4400,4423.9,1114.3,0,0,0,0
"88",8261.3,2700,4400,4429.9,1131.4,0,0,0,0
"89",8293.5,2700,4400,4430.8,1162.7,0,0,0,0
"90",8283.8,2700,4400,4436.7,1147.1,0,0,0,0
"91",8292.2,2700,4400,4435.9,1156.3,0,0,0,0
"92",8303.8,2700,4400,4440.1,1163.7,0,0,0,0
"93",8324.1,2700,4400,4443.4,1180.7,0,0,0,0
"94",8325.1,2700,4400,4445.8,1179.3,0,0,0,0
"95",8329.8,2700,4400,4450.6,1179.2,0,0,0,0
"96",8338,2700,4400,4451.7,1186.3,0,0,0,0
"97",8373,2700,4400,4455.6,1217.4,0,0,0,0
"98",8358.5,2700,4400,4451,1207.5,0,0,0,0
"99",8367.1,2700,4400,4455.1,1212,0,0,0,0
"100",8385.1,2700,4400,4456,1229.1,0,0,0,0
"101",8389.3,2700,4400,4461.6,1227.7,0,0,0,0
"102",8410,2700,4400,4463.8,1246.2,0,0,0,0
"103",8401.6,2700,4400,4465.1,1236.5,0,0,0,0
"104",8417.7,2700,4400,4465.9,1251.8,0,0,0,0
"105",8425.4,2700,4400,4465.4,1260,0,0,0,0
"106",8436.5,2700,4400,4466.4,1270.1,0,0,0,0
"107",8450.9,2700,4400,4471.6,1279.3,0,0,0,0
"108",8459.3,2700,4400,4473,1286.3,0,0,0,0
"109",8457.1,2700,4400,4472.8,1284.3,0,0,0,0
"110",8470.9,2700,4400,4474.3,1296.6,0,0,0,0
"111",8473.8,2700,4400,4477.5,1296.3,0,0,0,0
"112",8482,2700,4400,4478.7,1303.3,0,0,0,0
"113",8488,2700,4400,4477.1,1310.9,0,0,0,0
"114",8498.5,2700,4400,4477.5,1321,0,0,0,0
"115",8516.3,2700,4400,4478.4,1337.9,0,0,0,0
"116",8510.1,2700,4400,4479.8,1330.3,0,0,0,0
"117",8532.3,2700,4400,4482.5,1349.8,0,0,0,0
"118",8521.1,2700,4400,4483.3,1337.8,0,0,0,0
"119",8535.2,2700,4400,4481.1,1354.1,0,0,0,0
"120",8540.1,2700,4400,4482.4,1357.7,0,0,0,0
"121",8557.4,2700,4400,4483.7,1373.7,0,0,0,0
"122",8560.2,2700,4400,4485.5,1374.7,0,0,0,0
"123",8561.4,2700,4400,4489.3,1372.1,0,0,0,0
"124",8572.2,2700,4400,4488.8,1383.4,0,0,0,0
"125",8574.2,2700,4400,4488.8,1385.4,0,0,0,0
"126",8584.8,2700,4400,4489.4,1395.4,0,0,0,0
"127",8590,2700,4400,4488.6,1401.4,0,0,0,0
"128",8598.9,2700,4400,4492.4,1406.5,0,0,0,0
"129",8601.4,2700,4400,4489,1412.4,0,0,0,0
"130",8608.7,2700,4400,4492.4,1416.3,0,0,0,0
"131",8609.7,2700,4400,4492,1417.7,0,0,0,0
"132",8624.6,2700,4400,4492,1432.6,0,0,0,0
"133",8629,2700,4400,4493.2,1435.8,0,0,0,0
"134",8634.5,2700,4400,4492.8,1441.7,0,0,0,0
"135",8638,2700,4400,4493.8,1444.2,0,0,0,0
"136",8638,2700,4400,4494.2,1443.8,0,0,0,0
"137",8657.6,2700,4400,4495.1,1462.5,0,0,0,0
"138",8657.3,2700,4400,4494.1,1463.2,0,0,0,0
"139",8655.6,2700,4400,4495.5,1460.1,0,0,0,0
"140",8666.4,2700,4400,4495,1471.4,0,0,0,0
"141",8664.9,2700,4400,4495.2,1469.7,0,0,0,0
"142",8676.4,2700,4400,4496.6,1479.8,0,0,0,0
"143",8679,2700,4400,4496.7,1482.3,0,0,0,0
"144",8689.8,2700,4400,4496.2,1493.6,0,0,0,0
"145",8687.6,2700,4400,4497.6,1490,0,0,0,0
"146",8692.2,2700,4400,4497.6,1494.6,0,0,0,0
"147",8698.1,2700,4400,4497.3,1500.8,0,0,0,0
"148",8708.7,2700,4400,4498.4,1510.3,0,0,0,0
"149",8706.1,2700,4400,4497.2,1508.9,0,0,0,0
"150",8713.6,2700,4400,4498.3,1515.3,0,0,0,0
"151",8719.9,2700,4400,4498.7,1521.2,0,0,0,0
"152",8726.8,2700,4400,4499.2,1527.6,0,0,0,0
"153",8722.4,2700,4400,4499,1523.4,0,0,0,0
"154",8722.9,2700,4400,4499,1523.9,0,0,0,0
"155",8737.7,2700,4400,4498.6,1539.1,0,0,0,0
"156",8740.3,2700,4400,4499,1541.3,0,0,0,0
"157",8743.5,2700,4400,4499.4,1544.1,0,0,0,0
"158",8749.5,2700,4400,4499.1,1550.4,0,0,0,0
"159",8747.1,2700,4400,4499.7,1547.4,0,0,0,0
"160",8755.7,2700,4400,4499.8,1555.9,0,0,0,0
"161",8760.7,2700,4400,4499.6,1561.1,0,0,0,0
"162",8762,2700,4400,4499.8,1562.2,0,0,0,0
"163",8763.5,2700,4400,4499.4,1564.1,0,0,0,0
"164",8773.1,2700,4400,4499.9,1573.2,0,0,0,0
"165",8771.9,2700,4400,4499.9,1572,0,0,0,0
"166",8781.1,2700,4400,4499.9,1581.2,0,0,0,0
"167",8782.5,2700,4400,4500,1582.5,0,0,0,0
"168",8783.3,2700,4400,4499.9,1583.4,0,0,0,0
"169",8789.9,2700,4400,4500,1589.9,0,0,0,0
"170",8792.9,2700,4400,4500,1592.9,0,0,0,0
"171",8795.7,2700,4400,4500,1595.7,0,0,0,0
