Ind,Botanic_Garden,First_Pop,First_Per,Wild_Source,Second_Pop,Second_Per,Third_Pop,Third_Per,Fourth_Pop,Fourth_Per
QAc-G-0078,/AA,Pryor,33.396,Pryor,Magazine,24.282,Porter,23.5,Sugar_Loaf,18.822
QAc-G-0079,/AA,Pryor,34.712,Pryor,Porter,23.458,Magazine,22.624,Sugar_Loaf,19.206
QAc-G-0080,/AA,Magazine,32.256,Pryor,Pryor,25.18,Sugar_Loaf,23.796,Porter,18.768
QAc-G-0081,/AA,Pryor,32.549,NA,Magazine,28.809,Sugar_Loaf,21.753,Porter,16.889
QAc-G-0082,/AA,Magazine,34.954,NA,Pryor,26.395,Sugar_Loaf,21.166,Porter,17.485
QAc-G-0083,/AA,Magazine,35.575,Magazine,Sugar_Loaf,25.064,Pryor,24.584,Porter,14.777
QAc-G-0106,/TMA,Magazine,29.47,Magazine,Pryor,27.573,Porter,21.873,Sugar_Loaf,21.084
QAc-G-0107,/TMA,Magazine,35.976,Magazine,Pryor,24.343,Sugar_Loaf,22.976,Porter,16.704
QAc-G-0108,/TMA,Magazine,31.771,Magazine,Pryor,25.221,Sugar_Loaf,24.778,Porter,18.23
QAc-G-0109,/TMA,Magazine,32.398,Magazine,Pryor,26.37,Sugar_Loaf,24.557,Porter,16.675
QAc-G-0110,/TMA,Pryor,33.682,Magazine,Sugar_Loaf,23.298,Porter,22.56,Magazine,20.46
QAc-G-0111,/TMA,Magazine,30.652,Magazine,Pryor,26.614,Sugar_Loaf,24.269,Porter,18.465
QAc-G-0112,/TMA,Magazine,33.943,Magazine,Pryor,25.117,Sugar_Loaf,22.886,Porter,18.054
QAc-G-0113,/TMA,Magazine,33.696,Magazine,Pryor,25.39,Sugar_Loaf,22.902,Porter,18.012
QAc-G-0114,/TMA,Magazine,33.817,Magazine,Pryor,24.132,Porter,21.487,Sugar_Loaf,20.564
QAc-G-0115,/TMA,Magazine,29.722,Magazine,Pryor,27.284,Porter,22.447,Sugar_Loaf,20.547
QAc-G-0116,/TMA,Magazine,37.032,Magazine,Pryor,23.972,Sugar_Loaf,21.288,Porter,17.708
QAc-G-0117,/TMA,Magazine,33.989,Magazine,Pryor,26.635,Sugar_Loaf,20.672,Porter,18.704
QAc-G-0118,/TMA,Magazine,28.657,Magazine,Pryor,25.047,Sugar_Loaf,23.687,Porter,22.609
QAc-G-0119,/TMA,Magazine,28.621,Magazine,Pryor,27.23,Porter,23.653,Sugar_Loaf,20.496
QAc-G-0120,/TMA,Magazine,34.486,Magazine,Pryor,27.648,Sugar_Loaf,21.662,Porter,16.204
QAc-G-0121,/TMA,Magazine,28.515,Magazine,Pryor,27.224,Porter,24.459,Sugar_Loaf,19.801
QAc-G-0122,/TMA,Magazine,27.898,Magazine,Pryor,26.319,Porter,25.639,Sugar_Loaf,20.144
QAc-G-0123,/TMA,Magazine,30.525,Magazine,Pryor,25.663,Sugar_Loaf,24.355,Porter,19.457
QAc-G-0124,/TMA,Magazine,27.44,Magazine,Pryor,26.963,Sugar_Loaf,26.442,Porter,19.155
QAc-G-0125,/TMA,Magazine,29.259,Magazine,Pryor,28.977,Sugar_Loaf,22.147,Porter,19.616
QAc-G-0126,/TMA,Magazine,28.068,Magazine,Pryor,27.817,Sugar_Loaf,23.405,Porter,20.709
QAc-G-0127,/TMA,Magazine,28.394,Magazine,Pryor,26.857,Sugar_Loaf,23.345,Porter,21.404
QAc-G-0128,/TMA,Magazine,31.831,Magazine,Pryor,26.155,Porter,21.524,Sugar_Loaf,20.491
QAc-G-0129,/TMA,Magazine,33.244,Magazine,Pryor,25.75,Sugar_Loaf,21.656,Porter,19.35
QAc-G-0130,/TMA,Magazine,30.542,Magazine,Pryor,27.652,Sugar_Loaf,22.384,Porter,19.422
QAc-G-0131,/TMA,Magazine,28.817,Magazine,Pryor,28.002,Porter,24.263,Sugar_Loaf,18.918
QAc-G-0132,/TMA,Magazine,31.254,Magazine,Pryor,25.39,Porter,21.733,Sugar_Loaf,21.623
QAc-G-0133,/TMA,Pryor,26.611,Magazine,Magazine,25.437,Porter,24.031,Sugar_Loaf,23.921
QAc-G-0134,/TMA,Magazine,34.756,Magazine,Pryor,25.64,Sugar_Loaf,20.847,Porter,18.757
QAc-G-0135,/TMA,Pryor,30.413,Magazine,Magazine,27.741,Porter,22.218,Sugar_Loaf,19.628
QAc-G-0136,/TMA,Magazine,34.636,Magazine,Pryor,26.17,Sugar_Loaf,23.722,Porter,15.472
QAc-G-0137,/TMA,Magazine,35.383,Magazine,Pryor,25.112,Porter,21.391,Sugar_Loaf,18.114
QAc-G-0138,/TMA,Magazine,31.892,Magazine,Pryor,26.694,Sugar_Loaf,21.93,Porter,19.484
QAc-G-0139,/TMA,Magazine,28.957,Magazine,Pryor,27.114,Porter,22.729,Sugar_Loaf,21.2
QAc-G-0140,/TMA,Magazine,31.389,Magazine,Pryor,25.765,Sugar_Loaf,25.119,Porter,17.728
QAc-G-0141,/TMA,Magazine,37.264,Magazine,Pryor,25.054,Sugar_Loaf,20.026,Porter,17.656
QAc-G-0142,/TMA,Magazine,28.13,Magazine,Pryor,26.337,Sugar_Loaf,25.528,Porter,20.005
QAc-G-0143,/TMA,Sugar_Loaf,26.824,Magazine,Pryor,26.572,Magazine,25.666,Porter,20.938
QAc-G-0144,/TMA,Pryor,30.181,Magazine,Magazine,25.938,Sugar_Loaf,23.856,Porter,20.026
QAc-G-0145,/TMA,Pryor,29.1,Magazine,Magazine,25.393,Porter,22.835,Sugar_Loaf,22.672
QAc-G-0146,/TMA,Magazine,31.637,Magazine,Pryor,25.254,Sugar_Loaf,25.212,Porter,17.897
QAc-G-0147,/TMA,Magazine,29.679,Magazine,Sugar_Loaf,27.355,Pryor,24.535,Porter,18.432
QAc-G-0148,/TMA,Magazine,33.979,Magazine,Pryor,25.554,Sugar_Loaf,22.191,Porter,18.277
QAc-G-0149,/TMA,Pryor,28.967,Magazine,Magazine,26.939,Porter,24.792,Sugar_Loaf,19.302
QAc-G-0150,/TMA,Magazine,29.458,Magazine,Pryor,27.064,Sugar_Loaf,23.422,Porter,20.056
QAc-G-0151,/TMA,Magazine,31.999,Magazine,Sugar_Loaf,24.779,Pryor,24.513,Porter,18.71
QAc-G-0152,/TMA,Magazine,29.795,Magazine,Sugar_Loaf,25.934,Pryor,25.321,Porter,18.951
QAc-G-0153,/TMA,Magazine,30.386,Magazine,Pryor,25.881,Sugar_Loaf,24.542,Porter,19.191
QAc-G-0154,/TMA,Magazine,30.35,Magazine,Pryor,26.002,Sugar_Loaf,22.358,Porter,21.291
QAc-G-0155,/TMA,Magazine,31.585,Magazine,Pryor,25.192,Sugar_Loaf,24.775,Porter,18.448
QAc-G-0158,/TMA,Magazine,30.334,Magazine,Pryor,27.126,Sugar_Loaf,21.391,Porter,21.149
QAc-G-0159,/TMA,Magazine,31.63,Magazine,Pryor,27.363,Porter,22.334,Sugar_Loaf,18.673
QAc-G-0160,/TMA,Magazine,33.803,Magazine,Pryor,25.174,Sugar_Loaf,22.691,Porter,18.333
QAc-G-0161,/TMA,Magazine,39.233,Magazine,Sugar_Loaf,22.523,Pryor,22.49,Porter,15.754
QAc-G-0162,/TMA,Magazine,31.237,Magazine,Pryor,27.115,Sugar_Loaf,21.946,Porter,19.702
QAc-G-0163,/TMA,Magazine,37.443,Magazine,Pryor,23.362,Sugar_Loaf,21.767,Porter,17.428
QAc-G-0164,/TMA,Magazine,32.691,Magazine,Pryor,29.279,Sugar_Loaf,19.601,Porter,18.428
QAc-G-0165,/TMA,Pryor,27.104,Magazine,Magazine,26.406,Sugar_Loaf,25.009,Porter,21.482
QAc-G-0166,/TMA,Magazine,30.657,Magazine,Pryor,26.117,Sugar_Loaf,23.402,Porter,19.824
QAc-G-0167,/TMA,Magazine,26.792,Magazine,Pryor,26.508,Sugar_Loaf,23.552,Porter,23.149
QAc-G-0168,/TMA,Pryor,27.774,Magazine,Magazine,26.159,Sugar_Loaf,24.11,Porter,21.958
QAc-G-0169,/TMA,Pryor,29.286,Magazine,Porter,26.838,Magazine,22.869,Sugar_Loaf,21.008
QAc-G-0170,/TMA,Pryor,28.679,Magazine,Magazine,26.93,Porter,23.168,Sugar_Loaf,21.223
QAc-G-0171,/TMA,Magazine,29.644,Magazine,Pryor,27.046,Sugar_Loaf,23.241,Porter,20.068
QAc-G-0172,/TMA,Magazine,29.12,Magazine,Pryor,27.669,Porter,22.443,Sugar_Loaf,20.768
QAc-G-0173,/TMA,Magazine,33.849,Magazine,Pryor,25.097,Sugar_Loaf,23.761,Porter,17.294
QAc-G-0174,/TMA,Magazine,32.089,Magazine,Pryor,26.012,Sugar_Loaf,24.911,Porter,16.989
QAc-G-0175,/TMA,Pryor,27.92,Magazine,Magazine,26.977,Sugar_Loaf,24.691,Porter,20.412
QAc-G-0176,/TMA,Pryor,28.832,Magazine,Magazine,25.928,Porter,23.675,Sugar_Loaf,21.565
QAc-G-0177,/TMA,Pryor,28.54,Magazine,Magazine,26.551,Porter,23.338,Sugar_Loaf,21.571
QAc-G-0178,/TMA,Magazine,29.97,Magazine,Pryor,26.597,Sugar_Loaf,23.748,Porter,19.685
QAc-G-0179,/TMA,Magazine,27.914,Magazine,Pryor,25.981,Sugar_Loaf,25.648,Porter,20.458
QAc-G-0180,/TMA,Pryor,27.65,Magazine,Magazine,25.462,Sugar_Loaf,23.697,Porter,23.192
QAc-G-0181,/TMA,Magazine,28.994,Magazine,Pryor,26.927,Sugar_Loaf,23.263,Porter,20.815
QAc-G-0182,/TMA,Magazine,40.295,Magazine,Sugar_Loaf,23.649,Pryor,21.141,Porter,14.915
QAc-G-0183,/TMA,Magazine,35.549,Magazine,Pryor,26.797,Sugar_Loaf,21.409,Porter,16.245
QAc-G-0184,/TMA,Magazine,28.183,Magazine,Pryor,26.35,Sugar_Loaf,25.991,Porter,19.475
QAc-G-0185,/TMA,Sugar_Loaf,27.228,Magazine,Pryor,27.11,Magazine,26.555,Porter,19.106
QAc-G-0186,/TMA,Magazine,37.479,Magazine,Pryor,23.15,Sugar_Loaf,22.398,Porter,16.973
QAc-G-0187,/TMA,Pryor,31.189,Magazine,Porter,27.05,Magazine,21.709,Sugar_Loaf,20.051
QAc-G-0188,/TMA,Pryor,30.381,Magazine,Magazine,24.495,Porter,22.632,Sugar_Loaf,22.492
QAc-G-0189,/TMA,Magazine,29.46,Magazine,Pryor,26.732,Sugar_Loaf,23.837,Porter,19.971
QAc-G-0190,/TMA,Pryor,28.792,Magazine,Magazine,27.258,Porter,23.367,Sugar_Loaf,20.583
QAc-G-0191,/TMA,Pryor,28.732,Magazine,Magazine,26.886,Porter,23.595,Sugar_Loaf,20.786
QAc-G-0192,/TMA,Magazine,37.035,Magazine,Pryor,26.627,Sugar_Loaf,19.232,Porter,17.106
QAc-G-0193,/TMA,Pryor,28.65,Magazine,Magazine,24.39,Sugar_Loaf,23.855,Porter,23.105
QAc-G-0194,/TMA,Pryor,29.581,Magazine,Magazine,25.629,Porter,22.771,Sugar_Loaf,22.019
QAc-G-0195,/TMA,Magazine,31.88,Magazine,Sugar_Loaf,25.867,Pryor,25.276,Porter,16.977
QAc-G-0196,/TMA,Magazine,36.92,Magazine,Pryor,25.22,Sugar_Loaf,22.361,Porter,15.499
QAc-G-0197,/TMA,Magazine,35.413,Magazine,Pryor,24.66,Sugar_Loaf,21.686,Porter,18.241
QAc-G-0198,/TMA,Magazine,27.999,Magazine,Pryor,26.638,Sugar_Loaf,24.031,Porter,21.332
QAc-G-0199,/TMA,Magazine,32.131,Magazine,Pryor,27.711,Sugar_Loaf,22.911,Porter,17.247
QAc-G-0200,/TMA,Pryor,27.988,Magazine,Magazine,26.353,Sugar_Loaf,23.583,Porter,22.076
QAc-G-0201,/TMA,Magazine,31.388,Magazine,Pryor,27.181,Sugar_Loaf,24.234,Porter,17.197
QAc-G-0202,/TMA,Magazine,29.08,Magazine,Pryor,28.519,Porter,21.217,Sugar_Loaf,21.183
QAc-G-0203,/TMA,Magazine,36.713,Magazine,Pryor,25.614,Sugar_Loaf,21.674,Porter,15.999
QAc-G-0204,/TMA,Pryor,28.987,Pryor,Magazine,26.978,Porter,22.481,Sugar_Loaf,21.554
QAc-G-0205,/TMA,Pryor,33.575,Pryor,Magazine,24.065,Porter,22.657,Sugar_Loaf,19.704
QAc-G-0206,/TMA,Pryor,35.891,Pryor,Magazine,23.21,Sugar_Loaf,21.079,Porter,19.82
QAc-G-0207,/TMA,Magazine,31.971,Pryor,Pryor,29.02,Porter,19.836,Sugar_Loaf,19.173
QAc-G-0208,/TMA,Pryor,31.488,Pryor,Magazine,28.926,Porter,21.093,Sugar_Loaf,18.493
QAc-G-0209,/TMA,Pryor,36.723,Pryor,Magazine,23.667,Sugar_Loaf,19.85,Porter,19.761
QAc-G-0210,/TMA,Pryor,29.434,Pryor,Magazine,27.115,Sugar_Loaf,23.459,Porter,19.991
QAc-G-0211,/TMA,Magazine,30.782,Pryor,Pryor,29.316,Sugar_Loaf,22.629,Porter,17.273
QAc-G-0212,/TMA,Pryor,34.569,Pryor,Magazine,23.266,Sugar_Loaf,21.202,Porter,20.963
QAc-G-0213,/TMA,Pryor,32.256,Pryor,Magazine,26.712,Porter,21.557,Sugar_Loaf,19.475
QAc-G-0214,/TMA,Pryor,35.213,Pryor,Magazine,24.423,Porter,20.717,Sugar_Loaf,19.648
QAc-G-0215,/TMA,Pryor,30.367,Pryor,Magazine,29.755,Sugar_Loaf,22.548,Porter,17.331
QAc-G-0216,/TMA,Magazine,28.345,Pryor,Pryor,26.315,Porter,23.31,Sugar_Loaf,22.029
QAc-G-0217,/TMA,Pryor,35.076,Pryor,Magazine,22.763,Sugar_Loaf,21.238,Porter,20.923
QAc-G-0218,/TMA,Pryor,31.909,Pryor,Sugar_Loaf,24.382,Magazine,23.519,Porter,20.19
QAc-G-0219,/TMA,Pryor,28.486,Pryor,Magazine,27.012,Sugar_Loaf,24.354,Porter,20.148
QAc-G-0220,/TMA,Pryor,28.667,Pryor,Magazine,28.442,Sugar_Loaf,22.785,Porter,20.106
QAc-G-0221,/TMA,Pryor,29.685,Pryor,Sugar_Loaf,25.253,Magazine,24.899,Porter,20.163
QAc-G-0222,/TMA,Pryor,35.888,Pryor,Magazine,24.166,Porter,20.55,Sugar_Loaf,19.396
QAc-G-0223,/TMA,Pryor,30.254,Pryor,Magazine,27.071,Sugar_Loaf,23.431,Porter,19.244
QAc-G-0224,/TMA,Pryor,30.109,Pryor,Magazine,27.381,Sugar_Loaf,23.317,Porter,19.194
QAc-G-0226,/TMA,Pryor,31.94,Porter,Magazine,28.248,Porter,21.608,Sugar_Loaf,18.203
QAc-G-0227,/TMA,Magazine,33.983,Porter,Pryor,24.77,Sugar_Loaf,22.361,Porter,18.886
QAc-G-0228,/TMA,Magazine,29.071,Porter,Sugar_Loaf,26.339,Pryor,25.312,Porter,19.278
QAc-G-0229,/TMA,Pryor,29.793,Porter,Sugar_Loaf,25.794,Magazine,23.482,Porter,20.931
QAc-G-0230,/TMA,Magazine,30.897,Porter,Pryor,27.559,Porter,22.844,Sugar_Loaf,18.699
QAc-G-0231,/TMA,Pryor,30.122,Porter,Magazine,27.368,Sugar_Loaf,22.097,Porter,20.412
QAc-G-0232,/TMA,Pryor,29.688,Porter,Magazine,27.284,Sugar_Loaf,21.685,Porter,21.343
QAc-G-0233,/TMA,Magazine,30.918,Porter,Pryor,25.577,Sugar_Loaf,22.994,Porter,20.511
QAc-G-0234,/TMA,Pryor,28.898,Porter,Porter,24.997,Sugar_Loaf,23.218,Magazine,22.887
QAc-G-0235,/TMA,Magazine,30.351,Porter,Pryor,26.477,Sugar_Loaf,23.586,Porter,19.587
QAc-G-0236,/TMA,Magazine,29.575,Porter,Sugar_Loaf,23.746,Pryor,23.677,Porter,23.001
QAc-G-0237,/TMA,Magazine,28.815,Porter,Pryor,25.93,Sugar_Loaf,24.101,Porter,21.154
QAc-G-0238,/TMA,Magazine,29.88,Porter,Pryor,25.493,Sugar_Loaf,22.651,Porter,21.976
QAc-G-0239,/TMA,Magazine,29.33,Porter,Pryor,24.584,Sugar_Loaf,23.36,Porter,22.726
QAc-G-0240,/TMA,Magazine,27.173,Porter,Pryor,25.967,Sugar_Loaf,25.18,Porter,21.68
QAc-G-0241,/TMA,Magazine,35.193,Porter,Sugar_Loaf,26.611,Pryor,22.229,Porter,15.967
QAc-G-0242,/TMA,Pryor,30.205,Porter,Porter,26.057,Magazine,24.817,Sugar_Loaf,18.921
QAc-G-0243,/TMA,Magazine,33.485,Porter,Pryor,25.743,Sugar_Loaf,21.667,Porter,19.105
QAc-G-0244,/TMA,Magazine,31.052,Porter,Pryor,25.276,Sugar_Loaf,23.964,Porter,19.709
QAc-G-0245,/TMA,Magazine,33.72,Porter,Sugar_Loaf,24.663,Pryor,23.904,Porter,17.714
QAc-G-0246,/TMA,Pryor,26.258,Porter,Magazine,24.922,Porter,24.92,Sugar_Loaf,23.9
QAc-G-0247,/TMA,Magazine,26.961,Porter,Sugar_Loaf,26.055,Pryor,24.425,Porter,22.559
QAc-G-0248,/TMA,Pryor,27.36,NA,Porter,27.331,Sugar_Loaf,24.898,Magazine,20.411
QAc-G-0249,/TTA,Pryor,30.225,NA,Magazine,27.275,Sugar_Loaf,22.945,Porter,19.554
QAc-G-0250,/MeBG,Magazine,32.938,NA,Pryor,25.587,Sugar_Loaf,23.021,Porter,18.454
QAc-G-0251,/JFG,Magazine,29.023,Porter,Pryor,25.578,Sugar_Loaf,23.864,Porter,21.535
QAc-G-0252,/JFG,Magazine,31.062,Porter,Sugar_Loaf,27.203,Pryor,23.518,Porter,18.216
QAc-G-0253,/JFG,Magazine,34.467,Pryor,Pryor,28.878,Sugar_Loaf,19.175,Porter,17.48
QAc-G-0254,/JFG,Pryor,35.843,Pryor,Magazine,23.62,Porter,20.545,Sugar_Loaf,19.991
QAc-G-0255,/JFG,Pryor,28.969,Magazine,Sugar_Loaf,24.892,Magazine,24.471,Porter,21.668
QAc-G-0256,/JFG,Magazine,33.047,Magazine,Pryor,27.866,Porter,19.989,Sugar_Loaf,19.099
QAc-G-0257,/JFG,Magazine,27.969,Magazine,Pryor,26.66,Sugar_Loaf,24.75,Porter,20.62
QAc-G-0258,/JFG,Magazine,28.133,Magazine,Pryor,26.281,Sugar_Loaf,24.678,Porter,20.907
QAc-G-0259,/JFG,Magazine,26.867,Magazine,Porter,26.606,Sugar_Loaf,23.8,Pryor,22.728
QAc-G-0260,/JFG,Pryor,26.536,Magazine,Magazine,26.329,Sugar_Loaf,25.424,Porter,21.711
QAc-G-0261,/JFG,Magazine,31.099,Magazine,Pryor,25.972,Sugar_Loaf,24.04,Porter,18.889
QAc-G-0262,/JFG,Magazine,31.711,Magazine,Pryor,26.53,Sugar_Loaf,24.177,Porter,17.582
QAc-G-0263,/ZBGP,Magazine,29.785,NA,Pryor,29.773,Sugar_Loaf,22.265,Porter,18.177
QAc-G-0265,/MA,Magazine,36.038,NA,Pryor,26.44,Sugar_Loaf,20.39,Porter,17.132
QAc-G-0266,/MA,Pryor,33.524,NA,Magazine,26.137,Porter,20.312,Sugar_Loaf,20.027
QAc-G-0267,/MA,Magazine,31.391,Magazine,Sugar_Loaf,25.927,Pryor,25.366,Porter,17.316
QAc-G-0268,/MA,Magazine,30.719,Magazine,Pryor,25.45,Sugar_Loaf,23.784,Porter,20.047
QAc-G-0269,/MA,Pryor,27.46,Magazine,Magazine,25.741,Sugar_Loaf,24.066,Porter,22.732
QAc-G-0270,/MA,Magazine,29.667,Pryor,Pryor,25.73,Sugar_Loaf,23.644,Porter,20.959
QAc-G-0271,/MA,Pryor,29.953,Pryor,Porter,27.631,Sugar_Loaf,23.458,Magazine,18.959
