Ind,Botanic_Garden,First_Pop,First_Per,Wild_Source,Second_Pop,Second_Per,Third_Pop,Third_Per,Fourth_Pop,Fourth_Per
QAc-G-0060,/DBG,Magazine,25.838,Pryor,Porter,25.459,Sugar_Loaf,24.445,Pryor,24.257
QAc-G-0061,/AA,Magazine,25.55,NA,Porter,25.237,Pryor,25.213,Sugar_Loaf,24
QAc-G-0062,/AA,Pryor,25.772,NA,Magazine,25.359,Porter,25.329,Sugar_Loaf,23.54
QAc-G-0063,/AA,Pryor,25.746,NA,Porter,25.322,Magazine,24.887,Sugar_Loaf,24.045
QAc-G-0064,/AA,Pryor,26.231,Magazine,Porter,25.822,Magazine,24.441,Sugar_Loaf,23.507
QAc-G-0065,/AA,Porter,25.802,Magazine,Pryor,25.606,Magazine,24.906,Sugar_Loaf,23.686
QAc-G-0066,/AA,Pryor,25.659,Magazine,Magazine,25.351,Porter,24.821,Sugar_Loaf,24.169
QAc-G-0067,/AA,Porter,25.489,Magazine,Magazine,25.466,Pryor,25.333,Sugar_Loaf,23.712
QAc-G-0068,/AA,Porter,25.53,Magazine,Pryor,25.08,Magazine,24.813,Sugar_Loaf,24.577
QAc-G-0070,/AA,Pryor,25.778,Magazine,Magazine,25.487,Porter,24.983,Sugar_Loaf,23.752
QAc-G-0071,/AA,Magazine,25.754,Magazine,Pryor,25.531,Porter,24.448,Sugar_Loaf,24.267
QAc-G-0072,/AA,Pryor,25.699,Magazine,Magazine,25.349,Porter,25.314,Sugar_Loaf,23.638
QAc-G-0073,/AA,Pryor,25.496,NA,Magazine,25.269,Porter,24.679,Sugar_Loaf,24.556
QAc-G-0074,/AA,Pryor,25.807,NA,Porter,25.274,Magazine,24.491,Sugar_Loaf,24.428
QAc-G-0075,/AA,Magazine,26.225,NA,Sugar_Loaf,25.197,Porter,24.52,Pryor,24.058
QAc-G-0076,/AA,Magazine,25.671,NA,Porter,24.888,Sugar_Loaf,24.804,Pryor,24.637
QAc-G-0077,/AA,Magazine,26.058,Pryor,Pryor,25.18,Porter,24.948,Sugar_Loaf,23.814
QAc-G-0078,/AA,Magazine,25.691,Pryor,Pryor,25.392,Porter,24.797,Sugar_Loaf,24.121
QAc-G-0079,/AA,Magazine,25.638,Pryor,Pryor,25.315,Porter,24.877,Sugar_Loaf,24.171
QAc-G-0080,/AA,Pryor,25.646,Pryor,Sugar_Loaf,25.09,Magazine,24.695,Porter,24.569
QAc-G-0081,/AA,Magazine,25.543,NA,Porter,25.31,Sugar_Loaf,25.12,Pryor,24.027
QAc-G-0082,/AA,Magazine,25.29,NA,Sugar_Loaf,25.169,Porter,24.833,Pryor,24.708
QAc-G-0083,/AA,Pryor,26.623,Magazine,Magazine,25.289,Porter,24.551,Sugar_Loaf,23.537
QAc-G-0106,/TMA,Magazine,26.201,Magazine,Pryor,25.02,Porter,24.593,Sugar_Loaf,24.187
QAc-G-0107,/TMA,Magazine,26.168,Magazine,Porter,25.28,Pryor,24.748,Sugar_Loaf,23.804
QAc-G-0108,/TMA,Magazine,25.37,Magazine,Porter,25.147,Pryor,25.128,Sugar_Loaf,24.355
QAc-G-0109,/TMA,Magazine,26.263,Magazine,Pryor,25.023,Porter,24.792,Sugar_Loaf,23.922
QAc-G-0110,/TMA,Magazine,25.951,Magazine,Porter,24.891,Pryor,24.839,Sugar_Loaf,24.319
QAc-G-0111,/TMA,Magazine,25.839,Magazine,Porter,25.221,Pryor,24.754,Sugar_Loaf,24.185
QAc-G-0112,/TMA,Magazine,25.672,Magazine,Porter,24.906,Sugar_Loaf,24.824,Pryor,24.598
QAc-G-0113,/TMA,Magazine,25.641,Magazine,Porter,25.096,Sugar_Loaf,24.814,Pryor,24.449
QAc-G-0114,/TMA,Magazine,25.88,Magazine,Pryor,24.929,Sugar_Loaf,24.851,Porter,24.34
QAc-G-0115,/TMA,Magazine,25.351,Magazine,Porter,25.282,Sugar_Loaf,25.037,Pryor,24.329
QAc-G-0116,/TMA,Magazine,26.211,Magazine,Pryor,24.745,Porter,24.707,Sugar_Loaf,24.336
QAc-G-0117,/TMA,Porter,25.669,Magazine,Magazine,25.575,Pryor,25.535,Sugar_Loaf,23.22
QAc-G-0118,/TMA,Magazine,25.654,Magazine,Sugar_Loaf,25.004,Porter,24.822,Pryor,24.521
QAc-G-0119,/TMA,Sugar_Loaf,25.673,Magazine,Magazine,25.606,Porter,24.661,Pryor,24.06
QAc-G-0120,/TMA,Magazine,25.341,Magazine,Sugar_Loaf,25.29,Porter,25.077,Pryor,24.292
QAc-G-0121,/TMA,Pryor,25.647,Magazine,Porter,25.394,Magazine,24.883,Sugar_Loaf,24.075
QAc-G-0122,/TMA,Pryor,26.739,Magazine,Porter,25.431,Magazine,24.467,Sugar_Loaf,23.363
QAc-G-0123,/TMA,Magazine,25.352,Magazine,Porter,25.168,Pryor,25.147,Sugar_Loaf,24.333
QAc-G-0124,/TMA,Pryor,25.999,Magazine,Porter,25.297,Magazine,24.94,Sugar_Loaf,23.763
QAc-G-0125,/TMA,Pryor,26.245,Magazine,Porter,25.562,Magazine,25.319,Sugar_Loaf,22.873
QAc-G-0126,/TMA,Pryor,25.791,Magazine,Porter,25.235,Magazine,25.026,Sugar_Loaf,23.949
QAc-G-0127,/TMA,Pryor,26.329,Magazine,Porter,25.814,Magazine,24.244,Sugar_Loaf,23.613
QAc-G-0128,/TMA,Porter,25.947,Magazine,Pryor,25.532,Magazine,24.844,Sugar_Loaf,23.677
QAc-G-0129,/TMA,Porter,25.698,Magazine,Pryor,25.529,Magazine,25.014,Sugar_Loaf,23.759
QAc-G-0130,/TMA,Pryor,26.802,Magazine,Porter,25.26,Magazine,24.553,Sugar_Loaf,23.384
QAc-G-0131,/TMA,Porter,25.76,Magazine,Pryor,25.326,Magazine,25.097,Sugar_Loaf,23.817
QAc-G-0132,/TMA,Pryor,26.026,Magazine,Porter,25.583,Magazine,24.791,Sugar_Loaf,23.6
QAc-G-0133,/TMA,Pryor,26.772,Magazine,Porter,26.019,Magazine,24.297,Sugar_Loaf,22.912
QAc-G-0134,/TMA,Porter,25.418,Magazine,Pryor,25.239,Magazine,25.138,Sugar_Loaf,24.206
QAc-G-0135,/TMA,Sugar_Loaf,25.759,Magazine,Magazine,25.675,Porter,24.918,Pryor,23.648
QAc-G-0136,/TMA,Magazine,25.669,Magazine,Pryor,25.312,Porter,25.019,Sugar_Loaf,24
QAc-G-0137,/TMA,Magazine,25.756,Magazine,Porter,25.148,Pryor,25.056,Sugar_Loaf,24.039
QAc-G-0138,/TMA,Magazine,25.626,Magazine,Pryor,24.956,Sugar_Loaf,24.756,Porter,24.662
QAc-G-0139,/TMA,Magazine,25.405,Magazine,Porter,25.215,Pryor,24.723,Sugar_Loaf,24.658
QAc-G-0140,/TMA,Porter,25.565,Magazine,Pryor,25.49,Magazine,25.459,Sugar_Loaf,23.486
QAc-G-0141,/TMA,Pryor,25.722,Magazine,Magazine,25.027,Porter,24.834,Sugar_Loaf,24.417
QAc-G-0142,/TMA,Magazine,25.565,Magazine,Sugar_Loaf,24.957,Porter,24.941,Pryor,24.537
QAc-G-0143,/TMA,Porter,26.247,Magazine,Magazine,24.97,Sugar_Loaf,24.786,Pryor,23.996
QAc-G-0144,/TMA,Magazine,26.706,Magazine,Porter,24.855,Sugar_Loaf,24.728,Pryor,23.711
QAc-G-0145,/TMA,Pryor,25.563,Magazine,Magazine,25.377,Porter,24.75,Sugar_Loaf,24.311
QAc-G-0146,/TMA,Pryor,25.855,Magazine,Porter,25.474,Magazine,25.158,Sugar_Loaf,23.513
QAc-G-0147,/TMA,Porter,25.828,Magazine,Magazine,25.302,Pryor,25.026,Sugar_Loaf,23.844
QAc-G-0148,/TMA,Porter,26.151,Magazine,Magazine,25.22,Pryor,25.004,Sugar_Loaf,23.624
QAc-G-0149,/TMA,Pryor,26.444,Magazine,Porter,25.989,Magazine,24.679,Sugar_Loaf,22.887
QAc-G-0150,/TMA,Pryor,25.89,Magazine,Porter,25.35,Magazine,24.735,Sugar_Loaf,24.024
QAc-G-0151,/TMA,Pryor,25.827,Magazine,Porter,25.207,Magazine,25.203,Sugar_Loaf,23.763
QAc-G-0152,/TMA,Magazine,25.446,Magazine,Pryor,25.382,Porter,25.142,Sugar_Loaf,24.03
QAc-G-0153,/TMA,Pryor,25.679,Magazine,Porter,25.226,Magazine,25.137,Sugar_Loaf,23.957
QAc-G-0154,/TMA,Pryor,26.713,Magazine,Porter,25.675,Magazine,24.796,Sugar_Loaf,22.816
QAc-G-0155,/TMA,Pryor,26.037,Magazine,Porter,25.459,Magazine,25.102,Sugar_Loaf,23.402
QAc-G-0158,/TMA,Pryor,25.827,Magazine,Porter,25.738,Magazine,24.965,Sugar_Loaf,23.471
QAc-G-0159,/TMA,Porter,25.45,Magazine,Sugar_Loaf,25.075,Magazine,25.002,Pryor,24.473
QAc-G-0160,/TMA,Pryor,25.2,Magazine,Porter,25.111,Magazine,25.067,Sugar_Loaf,24.623
QAc-G-0161,/TMA,Magazine,25.578,Magazine,Pryor,25.15,Sugar_Loaf,24.748,Porter,24.524
QAc-G-0162,/TMA,Magazine,25.392,Magazine,Pryor,25.178,Porter,24.742,Sugar_Loaf,24.688
QAc-G-0163,/TMA,Magazine,25.499,Magazine,Sugar_Loaf,25.126,Porter,25.089,Pryor,24.286
QAc-G-0164,/TMA,Pryor,25.839,Magazine,Porter,24.925,Sugar_Loaf,24.784,Magazine,24.451
QAc-G-0165,/TMA,Magazine,25.497,Magazine,Pryor,25.26,Porter,25.255,Sugar_Loaf,23.987
QAc-G-0166,/TMA,Magazine,26.23,Magazine,Sugar_Loaf,24.699,Pryor,24.585,Porter,24.486
QAc-G-0167,/TMA,Magazine,25.735,Magazine,Pryor,25.423,Porter,25.174,Sugar_Loaf,23.668
QAc-G-0168,/TMA,Magazine,25.967,Magazine,Pryor,24.987,Sugar_Loaf,24.695,Porter,24.352
QAc-G-0169,/TMA,Porter,25.533,Magazine,Pryor,24.951,Sugar_Loaf,24.819,Magazine,24.697
QAc-G-0170,/TMA,Pryor,25.736,Magazine,Porter,25.284,Magazine,25.101,Sugar_Loaf,23.879
QAc-G-0171,/TMA,Pryor,25.995,Magazine,Magazine,25.393,Porter,25.128,Sugar_Loaf,23.484
QAc-G-0172,/TMA,Magazine,25.789,Magazine,Pryor,25.388,Sugar_Loaf,24.487,Porter,24.337
QAc-G-0173,/TMA,Magazine,26.009,Magazine,Pryor,25.35,Sugar_Loaf,24.361,Porter,24.28
QAc-G-0174,/TMA,Pryor,25.995,Magazine,Magazine,25.785,Porter,25.052,Sugar_Loaf,23.168
QAc-G-0175,/TMA,Pryor,25.795,Magazine,Magazine,25.457,Sugar_Loaf,24.518,Porter,24.23
QAc-G-0176,/TMA,Porter,25.527,Magazine,Pryor,25.159,Magazine,25.085,Sugar_Loaf,24.229
QAc-G-0177,/TMA,Pryor,25.228,Magazine,Porter,25.222,Magazine,24.953,Sugar_Loaf,24.597
QAc-G-0178,/TMA,Pryor,26.597,Magazine,Porter,25.16,Magazine,24.328,Sugar_Loaf,23.915
QAc-G-0179,/TMA,Magazine,25.667,Magazine,Pryor,25.344,Porter,24.556,Sugar_Loaf,24.433
QAc-G-0180,/TMA,Pryor,25.334,Magazine,Magazine,25.22,Porter,25.084,Sugar_Loaf,24.362
QAc-G-0181,/TMA,Magazine,25.589,Magazine,Pryor,25.285,Porter,24.907,Sugar_Loaf,24.219
QAc-G-0182,/TMA,Pryor,26.391,Magazine,Porter,25.011,Magazine,24.926,Sugar_Loaf,23.672
QAc-G-0183,/TMA,Magazine,25.615,Magazine,Pryor,25.481,Porter,25.048,Sugar_Loaf,23.856
QAc-G-0184,/TMA,Magazine,25.938,Magazine,Pryor,25.298,Porter,24.686,Sugar_Loaf,24.078
QAc-G-0185,/TMA,Pryor,26.025,Magazine,Magazine,25.145,Porter,24.809,Sugar_Loaf,24.021
QAc-G-0186,/TMA,Magazine,25.226,Magazine,Porter,25.194,Pryor,24.965,Sugar_Loaf,24.615
QAc-G-0187,/TMA,Pryor,25.18,Magazine,Porter,25.11,Magazine,25.035,Sugar_Loaf,24.675
QAc-G-0188,/TMA,Sugar_Loaf,25.306,Magazine,Magazine,25.176,Pryor,25.1,Porter,24.419
QAc-G-0189,/TMA,Pryor,26.108,Magazine,Porter,25.108,Magazine,24.807,Sugar_Loaf,23.977
QAc-G-0190,/TMA,Porter,25.687,Magazine,Pryor,25.145,Magazine,24.981,Sugar_Loaf,24.187
QAc-G-0191,/TMA,Porter,25.532,Magazine,Pryor,25.197,Magazine,25.033,Sugar_Loaf,24.238
QAc-G-0192,/TMA,Pryor,26.145,Magazine,Porter,25.063,Magazine,24.96,Sugar_Loaf,23.832
QAc-G-0193,/TMA,Porter,25.46,Magazine,Pryor,25.419,Magazine,25.027,Sugar_Loaf,24.094
QAc-G-0194,/TMA,Pryor,25.775,Magazine,Porter,25.429,Magazine,24.622,Sugar_Loaf,24.174
QAc-G-0195,/TMA,Magazine,26.358,Magazine,Pryor,24.621,Porter,24.533,Sugar_Loaf,24.489
QAc-G-0196,/TMA,Magazine,26.344,Magazine,Pryor,24.939,Porter,24.695,Sugar_Loaf,24.022
QAc-G-0197,/TMA,Pryor,25.725,Magazine,Magazine,25.294,Porter,24.526,Sugar_Loaf,24.455
QAc-G-0198,/TMA,Pryor,25.604,Magazine,Magazine,25.525,Porter,25.193,Sugar_Loaf,23.678
QAc-G-0199,/TMA,Pryor,26.056,Magazine,Magazine,25.131,Porter,24.962,Sugar_Loaf,23.85
QAc-G-0200,/TMA,Magazine,25.741,Magazine,Pryor,25.071,Sugar_Loaf,24.631,Porter,24.556
QAc-G-0201,/TMA,Magazine,25.76,Magazine,Pryor,25.603,Porter,24.659,Sugar_Loaf,23.977
QAc-G-0202,/TMA,Pryor,26.273,Magazine,Magazine,25.374,Porter,24.851,Sugar_Loaf,23.502
QAc-G-0203,/TMA,Magazine,25.64,Magazine,Pryor,25.387,Porter,24.493,Sugar_Loaf,24.48
QAc-G-0204,/TMA,Magazine,25.83,Pryor,Pryor,25.536,Porter,24.503,Sugar_Loaf,24.131
QAc-G-0205,/TMA,Magazine,26.052,Pryor,Pryor,25.527,Porter,24.751,Sugar_Loaf,23.671
QAc-G-0206,/TMA,Pryor,25.898,Pryor,Porter,25.084,Magazine,24.727,Sugar_Loaf,24.292
QAc-G-0207,/TMA,Pryor,25.844,Pryor,Magazine,25.229,Porter,24.712,Sugar_Loaf,24.216
QAc-G-0208,/TMA,Magazine,25.545,Pryor,Pryor,25.174,Porter,24.961,Sugar_Loaf,24.319
QAc-G-0209,/TMA,Pryor,25.695,Pryor,Magazine,25.543,Porter,24.939,Sugar_Loaf,23.823
QAc-G-0210,/TMA,Pryor,25.617,Pryor,Magazine,25.422,Porter,24.769,Sugar_Loaf,24.192
QAc-G-0211,/TMA,Pryor,26.04,Pryor,Magazine,25.124,Porter,24.594,Sugar_Loaf,24.242
QAc-G-0212,/TMA,Magazine,25.386,Pryor,Pryor,25.25,Porter,24.856,Sugar_Loaf,24.508
QAc-G-0213,/TMA,Pryor,25.854,Pryor,Magazine,25.14,Porter,24.685,Sugar_Loaf,24.32
QAc-G-0214,/TMA,Magazine,25.652,Pryor,Pryor,25.579,Porter,24.725,Sugar_Loaf,24.044
QAc-G-0215,/TMA,Magazine,25.407,Pryor,Sugar_Loaf,25.191,Pryor,24.813,Porter,24.589
QAc-G-0216,/TMA,Magazine,25.407,Pryor,Porter,25.126,Sugar_Loaf,24.739,Pryor,24.728
QAc-G-0217,/TMA,Pryor,25.558,Pryor,Porter,25.398,Magazine,24.602,Sugar_Loaf,24.441
QAc-G-0218,/TMA,Porter,25.527,Pryor,Magazine,25.305,Pryor,24.624,Sugar_Loaf,24.545
QAc-G-0219,/TMA,Pryor,25.405,Pryor,Magazine,25.204,Porter,24.754,Sugar_Loaf,24.637
QAc-G-0220,/TMA,Porter,25.449,Pryor,Pryor,24.998,Magazine,24.904,Sugar_Loaf,24.649
QAc-G-0221,/TMA,Magazine,25.644,Pryor,Porter,25.23,Sugar_Loaf,24.587,Pryor,24.539
QAc-G-0222,/TMA,Magazine,25.803,Pryor,Pryor,25.365,Porter,25.03,Sugar_Loaf,23.801
QAc-G-0223,/TMA,Porter,25.586,Pryor,Pryor,25.139,Magazine,24.932,Sugar_Loaf,24.343
QAc-G-0224,/TMA,Sugar_Loaf,25.109,Pryor,Pryor,25.089,Magazine,24.935,Porter,24.867
QAc-G-0226,/TMA,Magazine,25.538,Porter,Pryor,25.312,Porter,24.897,Sugar_Loaf,24.253
QAc-G-0227,/TMA,Porter,26.388,Porter,Pryor,25.088,Magazine,24.922,Sugar_Loaf,23.601
QAc-G-0228,/TMA,Magazine,25.874,Porter,Sugar_Loaf,25.174,Pryor,24.646,Porter,24.306
QAc-G-0229,/TMA,Pryor,25.421,Porter,Porter,25.313,Magazine,24.863,Sugar_Loaf,24.403
QAc-G-0230,/TMA,Magazine,25.499,Porter,Pryor,25.069,Porter,24.888,Sugar_Loaf,24.544
QAc-G-0231,/TMA,Pryor,25.763,Porter,Porter,25.229,Magazine,25.174,Sugar_Loaf,23.834
QAc-G-0232,/TMA,Porter,25.756,Porter,Sugar_Loaf,25.561,Pryor,24.408,Magazine,24.275
QAc-G-0233,/TMA,Pryor,25.85,Porter,Magazine,25.107,Porter,25.036,Sugar_Loaf,24.007
QAc-G-0234,/TMA,Pryor,25.783,Porter,Porter,25.102,Magazine,24.862,Sugar_Loaf,24.253
QAc-G-0235,/TMA,Pryor,25.635,Porter,Sugar_Loaf,25.212,Magazine,25.193,Porter,23.96
QAc-G-0236,/TMA,Magazine,25.799,Porter,Pryor,24.914,Porter,24.818,Sugar_Loaf,24.469
QAc-G-0237,/TMA,Porter,26.046,Porter,Magazine,24.879,Pryor,24.745,Sugar_Loaf,24.329
QAc-G-0238,/TMA,Magazine,25.929,Porter,Sugar_Loaf,24.914,Pryor,24.868,Porter,24.289
QAc-G-0239,/TMA,Magazine,25.532,Porter,Sugar_Loaf,25.096,Pryor,24.793,Porter,24.58
QAc-G-0240,/TMA,Magazine,25.823,Porter,Porter,25.12,Sugar_Loaf,24.971,Pryor,24.085
QAc-G-0241,/TMA,Porter,25.345,Porter,Magazine,25.013,Sugar_Loaf,24.854,Pryor,24.788
QAc-G-0242,/TMA,Pryor,25.815,Porter,Porter,25.528,Magazine,24.869,Sugar_Loaf,23.788
QAc-G-0243,/TMA,Porter,26.104,Porter,Magazine,25.136,Pryor,24.635,Sugar_Loaf,24.125
QAc-G-0244,/TMA,Magazine,25.634,Porter,Porter,25.597,Pryor,24.889,Sugar_Loaf,23.88
QAc-G-0245,/TMA,Magazine,25.569,Porter,Porter,25.224,Pryor,24.719,Sugar_Loaf,24.488
QAc-G-0246,/TMA,Magazine,25.723,Porter,Pryor,25.095,Porter,24.704,Sugar_Loaf,24.478
QAc-G-0247,/TMA,Magazine,25.463,Porter,Sugar_Loaf,25.086,Pryor,24.804,Porter,24.648
QAc-G-0248,/TMA,Magazine,26.077,NA,Sugar_Loaf,25.003,Porter,24.884,Pryor,24.037
QAc-G-0249,/TTA,Porter,25.479,NA,Magazine,25.167,Sugar_Loaf,24.754,Pryor,24.6
QAc-G-0250,/MeBG,Pryor,25.708,NA,Porter,24.881,Magazine,24.881,Sugar_Loaf,24.53
QAc-G-0251,/JFG,Magazine,25.39,Porter,Pryor,25.079,Porter,24.988,Sugar_Loaf,24.543
QAc-G-0252,/JFG,Sugar_Loaf,25.598,Porter,Porter,24.968,Magazine,24.884,Pryor,24.55
QAc-G-0253,/JFG,Pryor,25.954,Pryor,Magazine,25.369,Sugar_Loaf,24.477,Porter,24.2
QAc-G-0254,/JFG,Magazine,25.744,Pryor,Pryor,25.462,Porter,25.155,Sugar_Loaf,23.64
QAc-G-0255,/JFG,Pryor,25.328,Magazine,Sugar_Loaf,25.221,Porter,24.757,Magazine,24.694
QAc-G-0256,/JFG,Magazine,25.86,Magazine,Pryor,25.122,Porter,25.035,Sugar_Loaf,23.984
QAc-G-0257,/JFG,Porter,25.18,Magazine,Sugar_Loaf,25.008,Pryor,24.934,Magazine,24.877
QAc-G-0258,/JFG,Magazine,25.568,Magazine,Pryor,24.878,Sugar_Loaf,24.853,Porter,24.702
QAc-G-0259,/JFG,Porter,25.26,Magazine,Sugar_Loaf,24.99,Pryor,24.879,Magazine,24.871
QAc-G-0260,/JFG,Porter,25.85,Magazine,Pryor,25.21,Magazine,24.792,Sugar_Loaf,24.147
QAc-G-0261,/JFG,Magazine,25.879,Magazine,Porter,25.272,Pryor,24.796,Sugar_Loaf,24.053
QAc-G-0262,/JFG,Magazine,25.307,Magazine,Porter,25.183,Pryor,25.081,Sugar_Loaf,24.428
QAc-G-0263,/ZBGP,Pryor,25.154,NA,Porter,25.151,Magazine,25.082,Sugar_Loaf,24.613
QAc-G-0265,/MA,Pryor,25.985,NA,Porter,25.186,Magazine,24.594,Sugar_Loaf,24.235
QAc-G-0266,/MA,Magazine,26.091,NA,Pryor,25.138,Porter,24.629,Sugar_Loaf,24.142
QAc-G-0267,/MA,Pryor,25.763,Magazine,Magazine,25.487,Porter,24.75,Sugar_Loaf,24
QAc-G-0268,/MA,Magazine,25.346,Magazine,Sugar_Loaf,25.154,Pryor,24.827,Porter,24.674
QAc-G-0269,/MA,Magazine,25.919,Magazine,Pryor,25.088,Porter,24.545,Sugar_Loaf,24.448
QAc-G-0270,/MA,Porter,25.653,Pryor,Pryor,25.165,Magazine,25.067,Sugar_Loaf,24.115
QAc-G-0271,/MA,Porter,26.14,Pryor,Pryor,24.885,Magazine,24.659,Sugar_Loaf,24.315
QAc-G-0272,/MA,Magazine,25.794,Pryor,Pryor,25.242,Porter,24.853,Sugar_Loaf,24.111
