"","V1","V2","V3","V4","V5","V6","V7","V8","V9"
"1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2",29.0460132890365,64.2470588235294,55.5857142857143,11.375,1.43571428571429,NA,NA,NA,NA
"3",35.1146179401993,75.1058823529412,65.8333333333333,16.875,2.17362637362637,NA,NA,NA,NA
"4",39.3869324473976,82.0705882352941,72.9714285714286,21.4833333333333,2.88736263736264,NA,NA,NA,NA
"5",42.6036544850498,86.2647058823529,77.5952380952381,26.7666666666667,3.14395604395604,NA,NA,NA,NA
"6",45.433942414175,89.7941176470588,81.5190476190476,30.475,4.37362637362637,NA,NA,NA,NA
"7",47.5879291251384,92.0117647058823,84.5047619047619,34.6083333333333,4.75384615384615,NA,NA,NA,NA
"8",49.4885935769657,93.6117647058824,86.8380952380952,38.6333333333333,5.19505494505495,NA,NA,NA,NA
"9",51.2769656699889,95.2294117647059,88.8047619047619,41.4333333333333,6.32307692307692,NA,NA,NA,NA
"10",52.6472314507198,96.3,90.2,43.8916666666667,7.12637362637363,NA,NA,NA,NA
"11",54.3311184939092,96.9470588235294,91.6952380952381,48.3,7.73516483516483,NA,NA,NA,NA
"12",55.3591362126246,97.7764705882353,92.8142857142857,50.3583333333333,8.11868131868132,NA,NA,NA,NA
"13",56.5430232558139,98.1529411764706,93.7857142857143,53.475,8.62692307692308,NA,NA,NA,NA
"14",57.6644518272425,98.4529411764706,94.4,55.7416666666667,9.76483516483516,NA,NA,NA,NA
"15",58.3708748615725,98.8352941176471,94.947619047619,57.8083333333333,9.6967032967033,NA,NA,NA,NA
"16",59.3920265780731,98.9529411764706,95.5333333333333,59.25,11.4549450549451,NA,NA,NA,NA
"17",60.1437984496124,99.1882352941176,96.0857142857143,61.6833333333333,11.3906593406593,NA,NA,NA,NA
"18",60.9482834994463,99.4705882352941,96.6142857142857,63.6333333333333,11.8467032967033,NA,NA,NA,NA
"19",61.7954042081949,99.5352941176471,97.1380952380952,65.8,12.5159340659341,NA,NA,NA,NA
"20",62.2600775193798,99.7294117647059,97.3380952380952,66.9583333333333,12.7126373626374,NA,NA,NA,NA
"21",62.8858250276855,99.7411764705882,97.7,68.1583333333333,13.5917582417582,NA,NA,NA,NA
"22",63.4414728682171,99.7,97.9904761904762,69.7,14.0258241758242,NA,NA,NA,NA
"23",64.1697674418605,99.7588235294118,98.1571428571429,71.2583333333333,14.8576923076923,NA,NA,NA,NA
"24",64.7282945736434,99.8176470588235,98.4571428571429,72.45,15.4824175824176,NA,NA,NA,NA
"25",65.2003322259136,99.8058823529412,98.4952380952381,73.2833333333333,16.2318681318681,NA,NA,NA,NA
"26",65.5998338870432,99.9294117647059,98.647619047619,73.9666666666667,16.7225274725275,NA,NA,NA,NA
"27",66.2325581395349,99.8882352941176,98.8380952380952,75.925,17.0357142857143,NA,NA,NA,NA
"28",66.6372646733112,99.9411764705882,98.9571428571429,76.4166666666667,17.7923076923077,NA,NA,NA,NA
"29",66.9141749723145,99.9176470588235,99.0809523809524,77.725,17.5494505494505,NA,NA,NA,NA
"30",67.6881506090809,99.9705882352941,99.2142857142857,78.85,18.8989010989011,NA,NA,NA,NA
"31",67.6794573643411,99.9588235294118,99.2809523809524,78.9583333333333,18.7950549450549,NA,NA,NA,NA
"32",68.2611849390919,99.9941176470588,99.3095238095238,80.2666666666667,19.417032967033,NA,NA,NA,NA
"33",68.8957918050941,99.9647058823529,99.4428571428572,81.3583333333333,20.4653846153846,NA,NA,NA,NA
"34",69.0305094130675,99.9882352941176,99.4571428571429,81.7333333333333,20.5263736263736,NA,NA,NA,NA
"35",69.5028792912514,99.9882352941176,99.6190476190476,82.3333333333333,21.4659340659341,NA,NA,NA,NA
"36",69.8263565891473,99.9764705882353,99.4952380952381,83.0166666666667,21.8879120879121,NA,NA,NA,NA
"37",70.0779069767442,99.9941176470588,99.6142857142857,84.0083333333333,21.7901098901099,NA,NA,NA,NA
"38",70.3635658914729,99.9882352941176,99.6571428571429,83.9833333333333,22.6956043956044,NA,NA,NA,NA
"39",70.7168881506091,100,99.7523809523809,84.8,23.0659340659341,NA,NA,NA,NA
