"","V1","V2","V3","V4","V5","V6","V7","V8","V9"
"1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2",29.8701298701299,48.1481481481481,47.7272727272727,22.2222222222222,0,NA,NA,NA,NA
"3",36.3636363636364,74.0740740740741,50,15.5555555555556,20,NA,NA,NA,NA
"4",40.2597402597403,77.7777777777778,63.6363636363636,22.2222222222222,0,NA,NA,NA,NA
"5",46.7532467532467,85.1851851851852,68.1818181818182,28.8888888888889,0,NA,NA,NA,NA
"6",55.8441558441558,85.1851851851852,72.7272727272727,44.4444444444444,0,NA,NA,NA,NA
"7",59.7402597402597,96.2962962962963,84.0909090909091,40,40,NA,NA,NA,NA
"8",64.9350649350649,100,86.3636363636364,48.8888888888889,20,NA,NA,NA,NA
"9",64.9350649350649,100,86.3636363636364,51.1111111111111,0,NA,NA,NA,NA
"10",57.1428571428571,96.2962962962963,84.0909090909091,40,0,NA,NA,NA,NA
"11",67.5324675324675,96.2962962962963,88.6363636363636,57.7777777777778,0,NA,NA,NA,NA
"12",75.3246753246753,100,97.7272727272727,68.8888888888889,0,NA,NA,NA,NA
"13",70.1298701298701,96.2962962962963,90.9090909090909,62.2222222222222,0,NA,NA,NA,NA
"14",70.1298701298701,100,97.7272727272727,57.7777777777778,20,NA,NA,NA,NA
"15",71.4285714285714,100,93.1818181818182,57.7777777777778,40,NA,NA,NA,NA
"16",75.3246753246753,100,97.7272727272727,64.4444444444444,40,NA,NA,NA,NA
"17",80.5194805194805,100,100,73.3333333333333,40,NA,NA,NA,NA
"18",72.7272727272727,100,88.6363636363636,62.2222222222222,20,NA,NA,NA,NA
"19",80.5194805194805,100,100,75.5555555555556,20,NA,NA,NA,NA
"20",76.6233766233766,100,97.7272727272727,66.6666666666667,40,NA,NA,NA,NA
"21",75.3246753246753,100,95.4545454545455,68.8888888888889,0,NA,NA,NA,NA
"22",84.4155844155844,100,100,82.2222222222222,20,NA,NA,NA,NA
"23",87.012987012987,100,100,86.6666666666667,20,NA,NA,NA,NA
"24",75.3246753246753,100,95.4545454545455,64.4444444444444,40,NA,NA,NA,NA
"25",80.5194805194805,100,95.4545454545455,71.1111111111111,60,NA,NA,NA,NA
"26",90.9090909090909,100,97.7272727272727,86.6666666666667,80,NA,NA,NA,NA
"27",89.6103896103896,100,100,84.4444444444444,80,NA,NA,NA,NA
"28",88.3116883116883,100,100,82.2222222222222,80,NA,NA,NA,NA
"29",84.4155844155844,100,97.7272727272727,80,40,NA,NA,NA,NA
"30",92.2077922077922,100,100,91.1111111111111,60,NA,NA,NA,NA
"31",87.012987012987,100,100,84.4444444444444,40,NA,NA,NA,NA
"32",80.5194805194805,100,100,77.7777777777778,0,NA,NA,NA,NA
"33",90.9090909090909,100,100,86.6666666666667,80,NA,NA,NA,NA
"34",84.4155844155844,100,100,77.7777777777778,60,NA,NA,NA,NA
"35",94.8051948051948,100,100,95.5555555555556,60,NA,NA,NA,NA
"36",90.9090909090909,100,100,88.8888888888889,60,NA,NA,NA,NA
"37",93.5064935064935,100,97.7272727272727,93.3333333333333,60,NA,NA,NA,NA
"38",87.012987012987,100,100,84.4444444444444,40,NA,NA,NA,NA
"39",93.5064935064935,100,100,91.1111111111111,80,NA,NA,NA,NA
"40",96.1038961038961,100,100,97.7777777777778,60,NA,NA,NA,NA
"41",93.5064935064935,100,100,93.3333333333333,60,NA,NA,NA,NA
"42",94.8051948051948,100,100,93.3333333333333,80,NA,NA,NA,NA
"43",92.2077922077922,100,100,93.3333333333333,40,NA,NA,NA,NA
"44",97.4025974025974,100,100,95.5555555555556,100,NA,NA,NA,NA
"45",93.5064935064935,100,100,93.3333333333333,60,NA,NA,NA,NA
"46",90.9090909090909,100,100,88.8888888888889,60,NA,NA,NA,NA
"47",92.2077922077922,100,100,91.1111111111111,60,NA,NA,NA,NA
"48",96.1038961038961,100,100,95.5555555555556,80,NA,NA,NA,NA
"49",96.1038961038961,100,100,93.3333333333333,100,NA,NA,NA,NA
"50",94.8051948051948,100,100,95.5555555555556,60,NA,NA,NA,NA
"51",96.1038961038961,100,100,93.3333333333333,100,NA,NA,NA,NA
"52",90.9090909090909,100,100,88.8888888888889,60,NA,NA,NA,NA
"53",97.4025974025974,100,100,97.7777777777778,80,NA,NA,NA,NA
"54",96.1038961038961,100,100,97.7777777777778,60,NA,NA,NA,NA
"55",94.8051948051948,100,100,95.5555555555556,60,NA,NA,NA,NA
"56",94.8051948051948,100,100,93.3333333333333,80,NA,NA,NA,NA
"57",96.1038961038961,100,100,97.7777777777778,60,NA,NA,NA,NA
"58",90.9090909090909,100,100,88.8888888888889,60,NA,NA,NA,NA
"59",96.1038961038961,100,100,95.5555555555556,80,NA,NA,NA,NA
"60",96.1038961038961,100,100,93.3333333333333,100,NA,NA,NA,NA
"61",98.7012987012987,100,100,97.7777777777778,100,NA,NA,NA,NA
"62",92.2077922077922,100,100,91.1111111111111,60,NA,NA,NA,NA
"63",97.4025974025974,100,100,97.7777777777778,80,NA,NA,NA,NA
"64",96.1038961038961,100,100,97.7777777777778,60,NA,NA,NA,NA
"65",94.8051948051948,100,100,95.5555555555556,60,NA,NA,NA,NA
"66",94.8051948051948,100,100,95.5555555555556,60,NA,NA,NA,NA
"67",97.4025974025974,100,100,97.7777777777778,80,NA,NA,NA,NA
"68",93.5064935064935,100,100,93.3333333333333,60,NA,NA,NA,NA
"69",94.8051948051948,100,100,95.5555555555556,60,NA,NA,NA,NA
"70",96.1038961038961,100,100,97.7777777777778,60,NA,NA,NA,NA
"71",98.7012987012987,100,100,97.7777777777778,100,NA,NA,NA,NA
"72",98.7012987012987,100,100,100,80,NA,NA,NA,NA
"73",93.5064935064935,100,100,93.3333333333333,60,NA,NA,NA,NA
"74",98.7012987012987,100,100,97.7777777777778,100,NA,NA,NA,NA
"75",100,100,100,100,100,NA,NA,NA,NA
"76",100,100,100,100,100,NA,NA,NA,NA
"77",96.1038961038961,100,100,95.5555555555556,80,NA,NA,NA,NA
"78",96.1038961038961,100,100,95.5555555555556,80,NA,NA,NA,NA
"79",100,100,100,100,100,NA,NA,NA,NA
"80",97.4025974025974,100,100,95.5555555555556,100,NA,NA,NA,NA
"81",100,100,100,100,100,NA,NA,NA,NA
"82",96.1038961038961,100,100,97.7777777777778,60,NA,NA,NA,NA
"83",98.7012987012987,100,100,100,80,NA,NA,NA,NA
"84",100,100,100,100,100,NA,NA,NA,NA
"85",97.4025974025974,100,100,97.7777777777778,80,NA,NA,NA,NA
"86",98.7012987012987,100,100,100,80,NA,NA,NA,NA
"87",97.4025974025974,100,100,100,60,NA,NA,NA,NA
"88",97.4025974025974,100,100,97.7777777777778,80,NA,NA,NA,NA
"89",98.7012987012987,100,100,100,80,NA,NA,NA,NA
"90",97.4025974025974,100,100,97.7777777777778,80,NA,NA,NA,NA
"91",98.7012987012987,100,100,97.7777777777778,100,NA,NA,NA,NA
"92",100,100,100,100,100,NA,NA,NA,NA
"93",100,100,100,100,100,NA,NA,NA,NA
"94",98.7012987012987,100,100,97.7777777777778,100,NA,NA,NA,NA
"95",100,100,100,100,100,NA,NA,NA,NA
"96",98.7012987012987,100,100,97.7777777777778,100,NA,NA,NA,NA
"97",97.4025974025974,100,100,100,60,NA,NA,NA,NA
"98",98.7012987012987,100,100,97.7777777777778,100,NA,NA,NA,NA
"99",100,100,100,100,100,NA,NA,NA,NA
"100",97.4025974025974,100,100,97.7777777777778,80,NA,NA,NA,NA
"101",98.7012987012987,100,100,97.7777777777778,100,NA,NA,NA,NA
"102",98.7012987012987,100,100,97.7777777777778,100,NA,NA,NA,NA
"103",100,100,100,100,100,NA,NA,NA,NA
"104",100,100,100,100,100,NA,NA,NA,NA
"105",100,100,100,100,100,NA,NA,NA,NA
"106",97.4025974025974,100,100,100,60,NA,NA,NA,NA
"107",100,100,100,100,100,NA,NA,NA,NA
"108",100,100,100,100,100,NA,NA,NA,NA
"109",100,100,100,100,100,NA,NA,NA,NA
"110",100,100,100,100,100,NA,NA,NA,NA
"111",100,100,100,100,100,NA,NA,NA,NA
"112",100,100,100,100,100,NA,NA,NA,NA
"113",98.7012987012987,100,100,97.7777777777778,100,NA,NA,NA,NA
"114",100,100,100,100,100,NA,NA,NA,NA
"115",98.7012987012987,100,100,100,80,NA,NA,NA,NA
"116",100,100,100,100,100,NA,NA,NA,NA
"117",100,100,100,100,100,NA,NA,NA,NA
"118",100,100,100,100,100,NA,NA,NA,NA
"119",100,100,100,100,100,NA,NA,NA,NA
"120",100,100,100,100,100,NA,NA,NA,NA
"121",98.7012987012987,100,100,100,80,NA,NA,NA,NA
"122",100,100,100,100,100,NA,NA,NA,NA
"123",100,100,100,100,100,NA,NA,NA,NA
"124",100,100,100,100,100,NA,NA,NA,NA
"125",100,100,100,100,100,NA,NA,NA,NA
"126",98.7012987012987,100,100,97.7777777777778,100,NA,NA,NA,NA
"127",100,100,100,100,100,NA,NA,NA,NA
"128",100,100,100,100,100,NA,NA,NA,NA
"129",100,100,100,100,100,NA,NA,NA,NA
"130",100,100,100,100,100,NA,NA,NA,NA
"131",100,100,100,100,100,NA,NA,NA,NA
"132",100,100,100,100,100,NA,NA,NA,NA
"133",98.7012987012987,100,100,100,80,NA,NA,NA,NA
"134",100,100,100,100,100,NA,NA,NA,NA
"135",100,100,100,100,100,NA,NA,NA,NA
"136",100,100,100,100,100,NA,NA,NA,NA
"137",100,100,100,100,100,NA,NA,NA,NA
"138",100,100,100,100,100,NA,NA,NA,NA
"139",100,100,100,100,100,NA,NA,NA,NA
"140",100,100,100,100,100,NA,NA,NA,NA
"141",98.7012987012987,100,100,97.7777777777778,100,NA,NA,NA,NA
"142",100,100,100,100,100,NA,NA,NA,NA
"143",100,100,100,100,100,NA,NA,NA,NA
"144",100,100,100,100,100,NA,NA,NA,NA
"145",100,100,100,100,100,NA,NA,NA,NA
"146",100,100,100,100,100,NA,NA,NA,NA
"147",100,100,100,100,100,NA,NA,NA,NA
"148",100,100,100,100,100,NA,NA,NA,NA
"149",100,100,100,100,100,NA,NA,NA,NA
"150",100,100,100,100,100,NA,NA,NA,NA
"151",100,100,100,100,100,NA,NA,NA,NA
"152",100,100,100,100,100,NA,NA,NA,NA
"153",100,100,100,100,100,NA,NA,NA,NA
"154",100,100,100,100,100,NA,NA,NA,NA
"155",100,100,100,100,100,NA,NA,NA,NA
"156",100,100,100,100,100,NA,NA,NA,NA
"157",100,100,100,100,100,NA,NA,NA,NA
"158",100,100,100,100,100,NA,NA,NA,NA
"159",100,100,100,100,100,NA,NA,NA,NA
"160",100,100,100,100,100,NA,NA,NA,NA
"161",100,100,100,100,100,NA,NA,NA,NA
"162",100,100,100,100,100,NA,NA,NA,NA
"163",100,100,100,100,100,NA,NA,NA,NA
"164",100,100,100,100,100,NA,NA,NA,NA
"165",100,100,100,100,100,NA,NA,NA,NA
"166",100,100,100,100,100,NA,NA,NA,NA
"167",100,100,100,100,100,NA,NA,NA,NA
"168",100,100,100,100,100,NA,NA,NA,NA
"169",100,100,100,100,100,NA,NA,NA,NA
